token,community,best_cluster_match_fraction
收费,404,1.0
收集,1546,1.0
收音机,1193,0.75
改,1705,0.75
改为,573,0.75
改动,630,0.75
改变,630,0.25
改名,1706,0.5
改善,508,1.0
改日,1348,1.0
改正,631,1.0
改版,1431,0.5
改编,1707,1.0
改良,983,0.75
改装,609,0.25
改进,508,0.0
改造,983,1.0
改邪归正,631,0.0
改革,1082,0.5
改革开放,1467,0.75
攻,1047,1.0
攻关,1708,1.0
攻击,533,0.0
攻读,92,0.5
放,1469,0.5
放下,1637,1.0
放假,264,1.0
放到,1628,0.0
放大,1709,0.5
放学,101,0.5
放弃,1147,0.75
放心,620,0.75
放映,99,0.5
放松,1407,1.0
放水,1710,1.0
放纵,1659,0.5
放置,1469,1.0
放肆,1324,1.0
放过,1438,0.75
政党,643,1.0
政府,1711,1.0
政权,1712,1.0
政治,1713,0.5
政策,315,0.5
故,212,0.75
故乡,119,1.0
故事,524,1.0
故意,498,1.0
故障,665,1.0
效仿,496,1.0
效力,1714,1.0
效应,581,0.75
效果,933,0.5
效率,1592,0.0
效益,1592,0.0
敌人,1146,1.0
敏感,1202,0.75
敏捷,1715,0.75
敏锐,1202,0.75
救,1016,1.0
救助,1016,1.0
救命,1016,1.0
救护车,338,0.5
救援,1016,1.0
救治,247,1.0
救济,322,1.0
救灾,322,1.0
教,1402,1.0
教养,435,1.0
教堂,1095,0.25
教学,113,0.75
教学楼,278,0.25
教室,347,0.75
教师,255,0.75
教授,1003,1.0
教材,209,0.75
教条,1716,0.75
教科书,209,0.75
教练,1301,0.25
教育,443,0.0
教育部,1717,1.0
教训,1052,0.75
敞开,757,0.0
敢,183,0.75
敢于,960,1.0
敢情,186,0.5
散,1718,1.0
散发,1530,0.75
散布,527,0.25
散文,209,0.0
散步,128,0.75
敦促,674,1.0
敦厚,213,1.0
敬,1719,0.25
敬业,942,0.5
敬佩,165,0.5
敬意,420,0.75
敬爱,420,0.75
敬礼,420,0.5
敬而远之,137,1.0
敬请,1117,1.0
敬酒,1199,1.0
敬重,165,0.5
数,73,0.75
数字,1307,1.0
数据,1720,0.75
数据库,1500,1.0
数目,442,1.0
数码,1307,1.0
数量,442,1.0
数额,442,1.0
敲,920,1.0
敲诈,178,0.25
敲边鼓,1290,1.0
敲门,116,1.0
整,1721,1.0
整个,1721,1.0
整体,1574,0.75
整合,1121,1.0
整天,25,1.0
整数,1722,1.0
整整,1435,1.0
整治,1069,1.0
整洁,416,0.0
整理,1723,1.0
整顿,1069,1.0
整齐,874,1.0
敷,1724,1.0
文,1725,1.0
文人,1094,0.0
文件,1726,1.0
文具,1205,1.0
文凭,92,0.5
文化,443,1.0
文娱,525,1.0
文字,1096,1.0
文学,681,0.0
文明,625,0.5
文物,1005,1.0
文献,209,1.0
文盲,1727,1.0
文科,579,1.0
文章,743,0.5
文艺,414,0.0
文艺界,1360,0.75
文雅,213,1.0
斑点,386,1.0
斗,1728,1.0
斗争,1728,0.25
斗志,957,1.0
料,1729,1.0
料到,74,0.25
料理,269,0.0
斜,828,0.75
斤,412,1.0
斧子,849,1.0
斩,1730,1.0
斩草除根,1730,0.25
断,1731,0.5
断定,1059,0.0
断断续续,146,0.0
断裂,1079,1.0
新,727,1.0
新人,1732,1.0
新兴,1733,0.25
新型,727,1.0
新奇,151,0.75
新娘,857,1.0
新年,264,1.0
新式,727,0.75
新房,278,1.0
新手,1732,1.0
新款,408,0.0
新潮,1734,0.75
新生,1735,1.0
新郎,857,1.0
新闻,1063,1.0
新陈代谢,1061,0.75
新颖,238,1.0
新鲜,1736,1.0
方,1044,1.0
方便,602,1.0
方便面,79,1.0
方向,845,0.75
方向盘,641,0.5
方式,929,1.0
方方面面,728,1.0
方案,1588,0.75
方法,929,0.75
方言,260,1.0
方针,845,0.5
方面,728,1.0
施加,1737,1.0
施压,1737,0.5
施工,1460,1.0
施行,1391,1.0
旁,42,1.0
旁观,1738,1.0
旁边,42,1.0
旅客,1186,0.5
旅店,385,1.0
旅游,1135,0.25
旅程,61,1.0
旅行,503,0.5
旅行社,1135,0.5
旅途,61,1.0
旅馆,385,1.0
旋律,210,1.0
旋涡,1739,1.0
旋转,124,1.0
族,1317,0.75
旗帜,1233,1.0
旗袍,111,1.0
无,1740,0.75
无不,147,0.25
无偿,1741,1.0
无关,1576,1.0
无关紧要,187,0.25
无力,921,1.0
无可厚非,152,0.75
无可奈何,160,1.0
无可奉告,1742,1.0
无奈,160,1.0
无家可归,1743,1.0
无形,1744,1.0
无形中,1744,0.5
无微不至,544,0.25
无忧无虑,1369,1.0
无恶不作,1245,1.0
无情,1744,1.0
无情无义,197,0.5
无意,905,0.75
无所事事,7,1.0
无所作为,7,1.0
无所谓,153,1.0
无故,1740,0.5
无效,576,1.0
无敌,1745,0.75
无数,56,0.0
无条件,1741,1.0
无比,155,1.0
无法,1098,1.0
无济于事,1341,0.75
无理,533,0.0
无疑,41,0.25
无知,197,0.5
无私,702,0.75
无穷,1746,1.0
无精打采,921,1.0
无线,706,1.0
无线电,706,1.0
无缘,1747,1.0
无聊,792,0.0
无能,197,0.5
无能为力,921,1.0
无论,43,0.75
无论如何,1748,1.0
无话可说,157,0.25
无足轻重,187,1.0
无辜,144,0.75
无边,1746,1.0
无限,1746,1.0
无非,41,0.5
无须,159,0.75
既,142,0.25
既然,179,0.5
日,84,0.0
日前,90,1.0
日历,1749,1.0
日后,460,1.0
日复一日,25,1.0
日夜,1310,1.0
日子,1750,0.75
日常,1489,0.75
日报,1638,0.75
日新月异,161,1.0
日期,1751,1.0
日益,155,0.25
日程,1752,1.0
日记,1213,1.0
日语,260,1.0
日趋,155,0.25
旧,529,0.75
旨在,1247,0.0
早,1686,0.75
早上,24,1.0
早就,601,0.0
早已,1465,0.0
早年,52,0.0
早日,869,1.0
早晚,1753,1.0
早晨,24,1.0
早期,262,1.0
早餐,79,1.0
早饭,24,0.5
旭日,1754,1.0
旱,1075,0.5
旱灾,1075,1.0
时,325,0.25
时不时,173,1.0
时事,1713,1.0
时代,216,1.0
时候,470,0.75
时光,1212,0.25
时刻,759,0.75
时好时坏,193,0.25
时尚,1734,1.0
时常,173,1.0
时时,173,1.0
时期,262,0.5
时机,1342,1.0
时段,1755,1.0
时空,568,1.0
时而,173,1.0
时节,795,1.0
时装,111,1.0
时速,1756,1.0
时间,1751,1.0
时间表,1751,0.25
时隔,285,1.0
时髦,1734,0.75
旷课,669,1.0
旺,1757,1.0
旺季,795,0.75
旺盛,689,0.75
昂贵,649,0.75
昆虫,1018,0.75
昌盛,763,0.75
明亮,416,0.0
明天,24,1.0
明媚,512,0.75
明年,1138,1.0
明日,1137,0.5
明明,179,0.5
明星,667,1.0
明显,1315,1.0
明智,1758,0.0
明朗,817,0.25
明白,1059,0.25
明确,817,1.0
昏,1270,0.0
昏迷,1584,0.25
易拉罐,1159,0.75
昔日,467,0.0
星座,1759,1.0
星星,329,1.0
星期,10,1.0
星期天,24,1.0
星期日,24,1.0
映,1760,1.0
春天,795,1.0
春季,795,1.0
春节,264,1.0
昨天,24,1.0
是,603,1.0
是不是,180,1.0
是否,180,1.0
是非,1761,1.0
昼夜,1310,1.0
显,829,1.0
显出,829,1.0
显得,155,0.25
显然,142,0.5
显现,829,1.0
显眼,416,1.0
显示,1762,1.0
显示器,781,1.0
显而易见,1101,0.5
显著,1315,0.5
显赫,704,0.5
晃,920,1.0
晃荡,128,0.5
晋升,1685,1.0
晒,1763,1.0
晒太阳,128,1.0
晓得,1059,0.25
晕,1142,1.0
晕倒,637,1.0
晕车,189,0.75
晚,24,1.0
晚上,24,1.0
晚会,316,1.0
晚安,617,0.75
晚年,52,0.0
晚报,1638,0.75
晚期,262,1.0
晚点,1513,0.25
晚间,24,1.0
晚餐,269,0.0
晚饭,24,1.0
普及,1764,0.5
普通,1426,1.0
普通人,1426,1.0
普通话,260,1.0
普遍,8,0.75
景,1765,1.0
景区,1135,1.0
景点,1135,1.0
景色,512,0.5
景观,1223,0.25
景象,1258,1.0
晴,133,0.5
晴天,133,0.5
晴朗,133,0.5
晶莹,703,0.5
智力,561,1.0
智商,694,0.75
智慧,935,0.5
智能,935,0.25
暂,44,1.0
暂停,261,1.0
暂时,44,1.0
暑假,264,1.0
暑期,264,1.0
暖,805,0.75
暖和,133,0.5
暖气,807,0.0
暖烘烘,807,0.5
暗,1184,0.5
暗中,545,1.0
暗地里,545,1.0
暗杀,452,1.0
暗示,563,1.0
暴利,221,0.25
暴力,1712,0.75
暴躁,335,0.75
暴雨,1075,1.0
暴露,1766,1.0
暴风雨,1767,1.0
暴风骤雨,1767,1.0
曙光,701,1.0
曝光,418,0.5
曰,318,0.5
曲,210,1.0
曲折,1024,0.5
曲线,1768,1.0
更,155,1.0
更加,155,1.0
更换,1080,1.0
更改,630,0.75
更新,1769,1.0
更是,603,1.0
更衣室,1770,1.0
曾,176,0.0
曾经,176,0.0
替,990,1.0
替代,479,1.0
替换,479,1.0
替身,290,0.5
最,155,0.75
最佳,1771,1.0
最初,1035,0.25
最后,1772,0.5
最好,1771,1.0
最终,1772,1.0
最近,90,1.0
月,84,1.0
月亮,329,1.0
月份,84,1.0
月初,84,1.0
月底,84,1.0
月球,448,0.0
月票,1773,1.0
月饼,79,1.0
有,771,1.0
有两下子,449,0.5
有事,1774,1.0
有人,1775,1.0
有关,1576,0.25
有利,150,1.0
有利于,150,0.0
有力,1549,1.0
有助于,150,0.0
有口无心,392,0.5
有名,313,1.0
有声有色,1776,1.0
有害,150,1.0
有幸,1494,0.25
有序,1777,0.75
有待,169,1.0
有意,905,0.75
有意思,151,0.0
有所,51,0.75
有所不同,47,1.0
有效,1778,1.0
有效期,895,0.75
有时,173,1.0
有时候,173,1.0
有望,1434,0.5
有朝一日,1779,1.0
有机,1780,1.0
有毒,1781,0.75
有没有,180,1.0
有用,150,0.75
有的,8,0.5
有的放矢,1782,1.0
有的是,1783,1.0
有益,150,1.0
有着,771,1.0
有趣,151,1.0
有限,156,1.0
朋友,344,1.0
朋友们,344,1.0
服,1784,1.0
服从,1150,1.0
服务,1396,0.25
服务业,1396,1.0
服务员,1187,0.5
服务器,781,1.0
服用,711,0.75
服装,111,1.0
服饰,111,1.0
朗诵,210,1.0
朗读,346,1.0
望,1171,1.0
望见,1152,0.5
望远镜,1328,0.0
朝,915,1.0
朝三暮四,906,0.75
朝代,1094,0.5
朝夕相处,1540,1.0
朝气蓬勃,1785,0.75
朝着,915,1.0
期,1786,1.0
期中,1786,1.0
期待,1171,1.0
期望,1171,1.0
期末,1129,1.0
期盼,1171,1.0
期间,325,1.0
期限,895,1.0
朦胧,1354,0.25
木偶,414,0.5
木匠,289,1.0
木头,849,1.0
木材,897,1.0
木板,347,1.0
未,176,0.75
未免,1106,1.0
未必,134,0.0
未成年人,682,1.0
未来,1138,0.5
未知数,169,0.5
未经,1664,1.0
末,880,0.25
末日,1787,1.0
本,1166,1.0
本事,449,0.5
本人,242,1.0
本分,1788,1.0
本土,252,1.0
本地,1118,0.75
本子,1242,0.75
本性,754,0.25
本意,835,1.0
本期,100,1.0
本来,1035,1.0
本着,590,0.0
本科,92,0.5
本能,333,0.25
本色,1788,0.75
本质,784,0.75
本身,1035,0.75
本钱,1503,0.5
本领,932,0.75
朱红,386,0.5
朴实,213,1.0
朴素,238,0.75
朵,1789,1.0
机会,1342,1.0
机关,994,1.0
机制,560,1.0
机动,235,1.0
机动车,373,0.0
机器,1518,1.0
机器人,1518,0.25
机场,405,0.0
机密,613,1.0
机智,1758,0.75
机构,1790,1.0
机械,1791,0.75
机灵,335,0.5
机票,1186,1.0
机舱,1136,0.75
机遇,1342,1.0
杀,452,0.75
杀害,452,1.0
杀手,1792,1.0
杀毒,1793,1.0
杂,1244,1.0
杂乱无章,352,0.5
杂交,1078,1.0
杂志,842,1.0
杂技,414,0.75
权,1794,1.0
权利,1794,1.0
权力,1794,1.0
权威,1795,1.0
权益,888,1.0
权衡,886,0.25
杆,1796,1.0
材料,897,1.0
村,343,1.0
村庄,345,0.75
杜绝,708,0.75
束,1789,1.0
束缚,898,1.0
杠铃,1206,1.0
条,489,1.0
条件,909,0.25
条例,748,0.25
条款,748,1.0
条约,748,1.0
来,87,1.0
来不及,126,0.25
来临,279,1.0
来信,528,0.0
来到,208,1.0
来历,1058,1.0
来回,146,0.5
来宾,1203,0.75
来年,1138,1.0
来往,833,1.0
来得及,126,0.25
来源,1797,1.0
来源于,831,1.0
来电,528,1.0
来自,831,1.0
来访,384,0.75
来龙去脉,1058,0.75
杨树,1111,1.0
杯,215,1.0
杯子,347,1.0
杰出,509,1.0
松,1798,1.0
松弛,1799,0.25
松树,1111,1.0
松绑,1407,1.0
板,1800,1.0
板块,220,1.0
极,155,0.75
极为,155,1.0
极其,155,1.0
极力,361,1.0
极度,155,1.0
极端,1050,1.0
极限,1455,1.0
构建,879,1.0
构思,1571,0.5
构想,1587,0.5
构成,1542,1.0
构造,1541,1.0
枕头,347,0.5
枚,1508,0.75
果园,794,1.0
果实,1524,1.0
果断,601,0.0
果树,1111,1.0
果汁,79,0.75
果然,179,0.0
果真,1106,1.0
果酱,79,1.0
枝,1111,1.0
枢纽,1801,1.0
枣,1002,1.0
枪,1272,1.0
枪毙,452,1.0
枯燥,792,1.0
架,1397,1.0
架势,1089,0.5
架子,347,1.0
柏树,1111,1.0
某,1097,1.0
染,230,0.75
柔和,213,0.0
柔软,703,0.75
柜台,907,0.25
柜子,347,1.0
查,562,0.75
查出,562,0.75
查处,594,0.75
查找,1425,1.0
查明,1802,1.0
查看,1803,1.0
查询,1803,0.75
柱子,347,1.0
柳树,1111,1.0
柿子,1002,1.0
标,1804,1.0
标准,814,1.0
标志,1805,1.0
标本,1806,1.0
标榜,1113,0.25
标示,1805,1.0
标签,1805,1.0
标致,1124,1.0
标语,1153,0.75
标题,1029,1.0
栋,278,1.0
栋梁,1807,1.0
栏,1808,1.0
栏杆,347,1.0
栏目,205,1.0
树,1111,1.0
树叶,1111,1.0
树木,1111,1.0
树林,1111,1.0
树枝,1111,1.0
树梢,1111,1.0
树立,879,1.0
树荫,1111,1.0
校园,1496,1.0
校长,291,1.0
株,1111,1.0
样,1809,1.0
样品,486,0.25
样子,1089,0.75
样本,1806,1.0
核,1810,1.0
核实,1811,1.0
核对,1811,0.25
核心,306,1.0
核桃,1002,1.0
核武器,1010,0.0
核电站,1812,1.0
核能,1060,1.0
根,1789,0.5
根基,1265,1.0
根据,590,1.0
根本,229,0.5
根治,1813,1.0
根深蒂固,1582,0.5
根源,1031,0.5
格,1285,1.0
格外,155,1.0
格局,680,0.25
格式,1726,1.0
格格不入,1814,1.0
栽,1111,1.0
栽培,1321,0.25
桂花,1002,1.0
桃,1002,1.0
桃树,1111,1.0
桃花,1815,1.0
框,1816,1.0
框架,1817,1.0
案件,112,1.0
桌子,347,1.0
桑拿,385,0.0
档,1818,1.0
档案,1819,0.75
档次,1181,1.0
桥,1269,0.75
桥梁,1801,0.25
桩,1820,1.0
桶,412,0.75
梅花,1815,1.0
梦,660,1.0
梦幻,660,0.75
梦想,660,1.0
梦见,1152,0.75
梨,1002,1.0
梯子,347,1.0
梳,1661,0.0
梳子,849,1.0
梳理,1723,0.25
检察,1616,0.5
检查,562,1.0
检测,486,0.25
检讨,1052,0.25
检验,973,0.75
棉,230,1.0
棉花,580,1.0
棋,1419,0.5
棋子,1436,1.0
棍,849,1.0
棍子,849,1.0
棒,531,1.0
棒球,317,1.0
棘手,237,1.0
森林,218,1.0
棱角,703,0.25
棵,1111,1.0
棺材,742,0.75
椅子,347,1.0
植物,1111,0.5
椰子,1002,1.0
楷模,372,1.0
楼,278,0.25
楼上,42,1.0
楼下,42,1.0
楼房,278,1.0
楼梯,347,0.75
楼道,347,0.75
概况,1041,1.0
概念,784,0.75
概括,463,1.0
概率,823,1.0
概论,744,1.0
榜样,372,1.0
榨,1612,1.0
槐树,1111,1.0
槽,1821,1.0
模仿,496,1.0
模型,1822,0.0
模式,560,1.0
模拟,1822,1.0
模样,1089,0.75
模特儿,667,1.0
模糊,546,1.0
模范,372,1.0
横,1043,0.5
横七竖八,352,0.75
横向,1043,1.0
橘子,1002,1.0
橙汁,79,1.0
橡皮,1242,0.75
橡胶,1284,0.5
欠,1647,0.5
欠条,604,1.0
欠缺,188,1.0
次,1823,0.25
次数,442,1.0
次日,24,1.0
欢乐,1196,1.0
欢呼,939,0.75
欢声笑语,1200,0.75
欢快,1369,1.0
欢聚,1122,1.0
欢迎,1350,0.5
欣喜,160,1.0
欣慰,160,1.0
欣欣向荣,1785,0.75
欣赏,1824,1.0
欲望,333,0.75
欺诈,536,1.0
欺负,850,1.0
欺骗,535,0.75
款式,111,1.0
款项,475,0.25
歇,662,1.0
歉意,420,0.25
歌,210,1.0
歌剧,210,1.0
歌咏,210,1.0
歌唱,210,1.0
歌声,210,1.0
歌手,210,1.0
歌星,667,1.0
歌曲,210,1.0
歌舞,210,0.75
歌词,210,1.0
歌迷,1151,1.0
歌颂,1625,0.5
止,1825,1.0
止咳,933,0.5
止步,1747,1.0
止血,878,0.5
正,1826,1.0
正义,455,1.0
正在,1826,1.0
正好,668,1.0
正如,158,1.0
正宗,1255,1.0
正常,1480,1.0
正式,1398,0.25
正当,1827,1.0
正是,603,1.0
正版,705,1.0
正直,213,1.0
正确,1103,1.0
正能量,956,1.0
正规,1480,1.0
正视,1053,0.25
正面,599,1.0
此,1828,0.75
此事,369,0.75
此刻,470,0.75
此前,90,0.25
此后,135,1.0
此处,1828,0.75
此外,59,1.0
此时,470,0.75
此次,102,1.0
此致,1829,1.0
此起彼伏,1448,1.0
步,1830,1.0
步伐,941,0.0
步入,1293,0.75
步行,101,0.25
步骤,1461,1.0
武力,1712,0.75
武器,1272,1.0
武术,317,1.0
武装,1712,1.0
歧视,850,1.0
歪,1621,1.0
歪曲,536,0.5
歹徒,452,0.75
死,963,0.75
死亡,240,0.75
死心,1831,0.75
死心塌地,35,0.5
歼灭,1146,1.0
残,534,0.5
残忍,197,1.0
残留,1781,0.5
残疾,1335,1.0
残疾人,1335,1.0
残缺,534,1.0
残酷,197,1.0
殴打,452,1.0
段,1520,1.0
段落,1520,1.0
殷勤,1347,1.0
殿堂,1095,0.25
毁,638,1.0
毁坏,638,1.0
毁灭,1376,0.75
毅力,957,1.0
毅然,168,1.0
母,1832,1.0
母亲,29,1.0
母女,627,1.0
母子,627,1.0
母鸡,477,1.0
每,436,1.0
每当,43,1.0
每逢,724,1.0
毒,1577,0.5
毒品,871,0.25
比,139,1.0
比不上,139,1.0
比例,442,0.75
比分,985,1.0
比喻,1539,1.0
比如,158,1.0
比如说,158,1.0
比方,158,1.0
比比皆是,1114,1.0
比试,1419,0.5
比赛,215,1.0
比起,139,1.0
比较,155,1.0
比重,442,0.75
毕业,92,1.0
毕业生,92,0.75
毕竟,179,1.0
毛,1833,1.0
毛巾,111,1.0
毛病,511,1.0
毛笔,1242,1.0
毛衣,111,1.0
毫不,163,0.0
毫不犹豫,126,1.0
毫升,412,0.0
毫无,1740,0.5
毫米,412,0.75
毯子,111,1.0
民主,1467,0.25
民众,1151,0.25
民俗,341,1.0
民办,747,0.75
民工,434,1.0
民意,1358,1.0
民族,249,1.0
民歌,210,1.0
民用,1403,1.0
民警,403,1.0
民间,1834,1.0
气,1329,0.5
气体,374,0.75
气候,133,1.0
气势,957,0.0
气味,1036,1.0
气息,1036,0.25
气愤,160,1.0
气氛,1835,1.0
气泡,374,0.25
气派,957,0.0
气温,133,1.0
气球,1836,1.0
气管,431,1.0
气象,1837,0.25
气质,957,0.0
气馁,160,0.75
气魄,957,1.0
氛围,1835,1.0
氧,374,0.75
氧气,374,1.0
水,1252,1.0
水产品,580,0.0
水准,1838,1.0
水分,1148,1.0
水利,1223,1.0
水域,986,1.0
水壶,1159,0.5
水平,1838,1.0
水库,1269,1.0
水手,664,0.75
水晶,1387,1.0
水果,79,0.5
水槽,797,0.75
水泥,1839,1.0
水涨船高,1840,1.0
水温,133,1.0
水源,1252,1.0
水灵灵,1404,0.75
水灾,1075,1.0
水稻,580,1.0
水管,1517,0.5
水落石出,1689,1.0
水货,1451,1.0
水面,986,1.0
水龙头,1517,0.5
永不,1330,0.75
永久,1330,1.0
永恒,1330,1.0
永远,229,0.0
汁,79,0.5
求,340,0.25
求助,1016,0.0
求医,247,1.0
求婚,857,1.0
求学,92,1.0
求救,1016,1.0
求职,125,1.0
求证,1608,1.0
汇,1841,1.0
汇合,822,1.0
汇报,1639,1.0
汇款,17,0.5
汇率,446,1.0
汇聚,822,1.0
汇集,822,1.0
汉字,1096,1.0
汉语,260,1.0
汗,1090,1.0
汗水,1090,1.0
江,1842,1.0
池塘,1269,0.5
池子,1843,0.75
污染,1207,0.75
污水,1252,1.0
污秽,1445,0.25
汤,106,0.75
汤圆,79,1.0
汪洋,1844,1.0
汹涌,1767,0.75
汽水,79,0.25
汽油,1845,1.0
汽车,338,1.0
沉,1846,1.0
沉思,1354,0.0
沉浸,1354,1.0
沉淀,821,1.0
沉甸甸,867,1.0
沉着,468,1.0
沉稳,213,1.0
沉迷,108,0.75
沉重,966,0.25
沉闷,792,0.0
沉默,15,0.75
沏,1847,1.0
沐浴露,1092,1.0
沙发,347,1.0
沙子,1848,1.0
沙滩,986,1.0
沙漠,218,1.0
沙龙,1849,1.0
沟,1269,1.0
沟通,393,0.5
没,157,0.0
没事儿,186,1.0
没什么,157,0.0
没关系,157,0.25
没准儿,186,0.5
没劲,157,0.75
没完没了,146,0.5
没想到,74,0.75
没意思,157,0.75
没收,1127,0.75
没有,176,0.75
没法儿,157,0.25
没用,157,0.75
没落,175,0.25
没说的,157,0.25
没辙,157,0.75
没错,157,0.25
沧桑,1226,0.5
沮丧,160,1.0
河,1269,1.0
河流,218,0.5
河畔,1850,0.75
沸沸扬扬,522,1.0
沸腾,1851,0.25
油,1845,1.0
油画,250,1.0
治,1813,1.0
治学,681,0.5
治安,403,1.0
治愈,263,1.0
治理,1813,1.0
治疗,247,0.75
治病,247,1.0
沼泽,218,1.0
沽名钓誉,1001,0.5
沾,1201,0.75
沾光,1852,0.75
沿,1853,1.0
沿岸,986,1.0
沿海,986,1.0
沿着,1853,0.0
沿线,31,1.0
沿途,61,0.75
泄,1854,1.0
泄密,613,1.0
泄气,160,1.0
泄漏,613,0.25
泄露,613,1.0
泉,387,1.0
法,929,0.25
法制,1467,0.5
法官,112,1.0
法庭,112,1.0
法律,748,0.25
法规,814,1.0
法语,260,1.0
法院,112,1.0
泛滥,1855,1.0
泡,106,0.75
泡沫,1856,1.0
波动,917,0.25
波及,1019,1.0
波折,1024,0.5
波浪,1767,1.0
波涛,1767,1.0
波澜,1767,0.75
泥,1848,0.5
泥土,1848,0.75
泥潭,1739,1.0
注,1857,1.0
注入,1527,1.0
注册,1858,1.0
注定,516,1.0
注射,711,0.75
注意,761,1.0
注视,1560,0.5
注重,206,1.0
泪,1090,1.0
泪水,1090,1.0
泰斗,684,1.0
泻,1854,1.0
泼,1201,1.0
泼冷水,232,0.5
洁净,801,1.0
洋,1859,1.0
洋溢,1530,0.5
洒,1201,0.75
洗,801,1.0
洗手间,347,0.75
洗涤剂,1092,0.5
洗澡,801,0.5
洗礼,1024,0.75
洗衣机,797,1.0
洗衣粉,1092,1.0
洞,387,1.0
津津有味,140,0.25
津贴,1344,1.0
洪亮,69,1.0
洪水,1075,1.0
活,775,1.0
活儿,775,1.0
活力,1785,0.75
活动,1860,1.0
活期,672,1.0
活泼,213,0.75
活该,186,0.75
活跃,1861,1.0
洽谈,399,1.0
派,834,1.0
派出,834,0.5
派别,499,1.0
派遣,834,0.25
流,103,1.0
流传,1855,0.75
流入,811,1.0
流利,260,1.0
流动,811,0.75
流向,947,0.5
流域,104,0.75
流失,1840,0.5
流感,263,0.75
流氓,677,0.5
流水,1862,1.0
流泪,1090,1.0
流浪,339,1.0
流淌,1530,0.0
流畅,238,0.75
流程,1461,1.0
流血,1090,0.5
流行,1855,1.0
流转,958,0.5
流通,1863,1.0
流量,716,1.0
流露,1530,0.25
浅,1864,1.0
浇,106,1.0
测,486,0.75
测定,486,0.75
测算,537,1.0
测试,973,1.0
测量,486,0.75
测验,1865,0.25
浏览,132,0.75
浏览器,132,0.25
浑身,532,1.0
浓,1866,0.5
浓厚,1835,0.75
浓缩,821,1.0
浓郁,1036,0.75
浓重,1835,0.75
浩劫,1075,0.5
浪,1767,1.0
浪漫,1196,0.25
浪费,1007,1.0
浮,1846,1.0
浮力,374,0.25
浮现,829,1.0
浮躁,792,0.0
浴室,347,0.75
海,1842,0.75
海关,1372,0.5
海内外,252,1.0
海军,766,1.0
海啸,1075,1.0
海域,986,1.0
海外,252,1.0
海岸,986,1.0
海峡,1452,1.0
海底,986,1.0
海报,1153,1.0
海拔,218,1.0
海水,986,1.0
海洋,986,1.0
海浪,986,1.0
海湾,986,1.0
海滨,986,1.0
海滩,986,1.0
海盗,1245,0.5
海绵,1867,1.0
海藻,1291,0.75
海边,986,1.0
海运,1568,1.0
海量,1720,1.0
海面,986,1.0
海鲜,79,1.0
浸泡,106,1.0
涂,1201,0.75
消,1868,1.0
消化,1157,1.0
消失,233,0.75
消息,522,1.0
消极,1027,0.75
消毒,801,1.0
消沉,160,1.0
消灭,1146,1.0
消耗,1007,1.0
消费,786,0.25
消费者,1151,0.25
消遣,1607,0.5
消防,403,1.0
消除,708,0.25
涉及,1019,1.0
涉嫌,594,0.5
涌,103,1.0
涌入,715,0.75
涌现,829,0.75
涝,1075,0.5
润,1869,1.0
涨,86,1.0
涨价,490,0.5
涮,79,1.0
液体,374,0.25
液晶,781,1.0
涵义,784,0.75
涵盖,1870,0.75
淀粉,1169,0.5
淋,106,1.0
淌,1090,1.0
淘,1871,1.0
淘气,335,1.0
淘汰,839,0.75
淡,1490,1.0
淡化,1490,0.0
淡季,795,0.75
深,1864,1.0
深信,483,0.75
深入,1872,1.0
深入人心,1582,0.5
深切,420,0.5
深刻,1552,0.5
深化,508,1.0
深厚,270,0.75
深受,1071,1.0
深处,1444,1.0
深夜,24,1.0
深奥,1552,0.5
深度,1872,1.0
深思,1571,0.75
深情,394,1.0
深深,1603,0.75
深远,1552,1.0
混,1705,1.0
混乱,351,0.75
混凝土,1839,1.0
混合,1705,0.75
混浊,1866,0.0
混淆,1873,1.0
淹,638,0.5
添,936,1.0
添加,936,1.0
清,1874,1.0
清凉,1365,0.25
清单,720,0.75
清新,512,0.25
清明,264,1.0
清明节,264,1.0
清晨,24,1.0
清晰,817,1.0
清楚,817,0.75
清洁,801,1.0
清洁工,1187,0.75
清洗,801,1.0
清淡,1490,1.0
清理,1069,1.0
清真寺,1095,0.25
清脆,69,1.0
清醒,1584,1.0
清除,884,0.75
清静,1365,0.25
渊源,1058,1.0
渐渐,1465,0.5
渔民,664,0.75
渔船,664,1.0
渗,1875,1.0
渗透,1876,1.0
渠道,1877,0.5
渡,1842,0.5
渡过,1507,1.0
渣子,1848,1.0
温习,346,1.0
温和,1177,1.0
温室,1321,0.25
温度,133,1.0
温度计,1878,1.0
温暖,1196,0.25
温柔,213,1.0
温泉,1135,0.75
温馨,1196,0.75
港,1879,1.0
港口,1568,1.0
渴,1224,0.75
渴望,1171,1.0
游,1135,0.25
游人,1135,1.0
游客,1151,0.5
游戏,1605,0.75
游戏机,1605,0.75
游泳,317,1.0
游泳池,385,0.25
游玩,503,0.75
游船,664,1.0
游行,1572,1.0
游览,503,0.5
渺小,999,0.25
湖,1269,1.0
湖泊,218,1.0
湿,1875,1.0
湿度,133,1.0
湿润,133,1.0
溅,1201,1.0
源于,831,1.0
源头,1880,0.75
源泉,1880,1.0
源源不断,1209,1.0
溜,1604,0.75
溜达,128,0.5
溢,103,1.0
溶解,821,1.0
滋味,1036,1.0
滋润,703,0.5
滑,1875,1.0
