community,size,mean_best_match_jaccard,min_best_match_jaccard,fraction_members_in_best_match_every_repeat
325,5,0.6083333333333334,0.3333333333333333,0.4
326,1,0.3898809523809524,0.14285714285714285,1.0
327,13,0.25536797573435505,0.1875,0.46153846153846156
328,11,0.610955710955711,0.4666666666666667,0.5454545454545454
329,12,0.7612179487179487,0.6923076923076923,0.5833333333333334
330,5,0.638095238095238,0.2857142857142857,0.4
331,3,0.8333333333333334,0.3333333333333333,0.3333333333333333
332,10,0.5303685897435897,0.4,0.1
333,4,0.9,0.8,1.0
334,5,0.65,0.4,0.4
335,7,0.638870320855615,0.29411764705882354,0.7142857142857143
336,1,1.0,1.0,1.0
337,5,0.4017857142857143,0.25,0.4
338,4,0.6875,0.5,0.5
339,6,0.7872023809523809,0.625,0.6666666666666666
340,5,0.8333333333333334,0.6666666666666666,0.8
341,30,0.5140873015873015,0.5,0.5333333333333333
342,27,0.7675648286967627,0.41304347826086957,0.7037037037037037
343,25,0.9703846153846154,0.92,0.92
344,15,0.5893391148325359,0.1875,0.0
345,5,0.6785714285714286,0.5,0.6
346,5,0.45,0.4,0.4
347,2,0.5583333333333333,0.3333333333333333,1.0
348,8,0.4895833333333333,0.3333333333333333,0.5
349,22,0.6640133779264213,0.5,0.6818181818181818
350,5,0.4464285714285714,0.2857142857142857,0.4
351,3,1.0,1.0,1.0
352,8,0.5159111721611721,0.21428571428571427,0.25
353,5,0.6245039682539683,0.4444444444444444,0.8
354,21,0.6947509012726404,0.5384615384615384,0.2857142857142857
355,13,0.6899671052631579,0.47368421052631576,0.6923076923076923
356,16,0.8060661764705882,0.7647058823529411,0.8125
357,9,0.5474377394636015,0.125,0.4444444444444444
358,1,0.8125,0.25,1.0
359,3,0.6208333333333333,0.4,0.6666666666666666
360,5,0.75,0.6,0.4
361,6,0.9285714285714286,0.7142857142857143,0.8333333333333334
362,11,0.43963273568536726,0.3684210526315789,0.2727272727272727
363,18,0.8739557226399332,0.7619047619047619,0.8333333333333334
364,3,0.4523809523809524,0.14285714285714285,0.0
