community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members,soft_mass,mean_max_membership,mean_normalized_membership_entropy,highest_membership_words,strongest_members_outside_hard_cluster
10,45,0.39000289825706397,0.08331178020042841,0.15555555555555556,乒乓球 | 体操 | 篮球 | 田径 | 网球 | 排球 | 羽毛球 | 举重 | 摔跤 | 台球 | 武术 | 棒球,芭蕾 | 杂技 | 马戏 | 器械 | 礼仪 | 魔术 | 体能 | 长跑,扑克 | 俱乐部 | 帆船 | 排球 | 篮球 | 羽毛球 | 足球 | 健美 | 赛 | 芭蕾 | 棋 | 网球,乒乓球 | 体操 | 篮球 | 田径 | 网球 | 排球 | 羽毛球 | 举重 | 摔跤 | 台球 | 武术 | 棒球 | 足球 | 跳远 | 跳高 | 高尔夫球 | 太极拳 | 运动会 | 健美 | 竞技 | 比赛 | 杂技 | 帆船 | 芭蕾 | 龙舟 | 长跑 | 射击 | 赛车 | 体育 | 双打 | 啦啦队 | 赛 | 马戏 | 竞赛 | 大赛 | 大奖赛 | 业余 | 扑克 | 魔术 | 体能 | 俱乐部 | 棋 | 太极 | 器械 | 礼仪,44.999999999999986,0.9999999999999997,2.6075176976574928e-15,业余:1.000000 | 举重:1.000000 | 乒乓球:1.000000 | 体操:1.000000 | 体育:1.000000 | 体能:1.000000 | 俱乐部:1.000000 | 健美:1.000000 | 双打:1.000000 | 台球:1.000000 | 啦啦队:1.000000 | 器械:1.000000,
11,59,0.34875953455577524,0.041073030931443294,0.1864406779661017,绘画 | 画册 | 国画 | 漫画 | 美术 | 散文 | 作品 | 文学 | 书籍 | 插图 | 油画 | 书法,古典 | 创作 | 艺术 | 文艺 | 佛教 | 外文 | 展览 | 时事,专著 | 画家 | 读者 | 名著 | 出版社 | 散文 | 佛教 | 肖像 | 册 | 书籍 | 报刊 | 著作,绘画 | 画册 | 国画 | 漫画 | 美术 | 散文 | 作品 | 文学 | 书籍 | 插图 | 油画 | 书法 | 图画 | 小说 | 名著 | 出版 | 素描 | 画展 | 中国画 | 画家 | 画 | 年画 | 传记 | 创作 | 图书 | 艺术 | 著作 | 刊物 | 报刊 | 专著 | 邮票 | 展览 | 文艺 | 摄影 | 百科全书 | 集邮 | 童话 | 科幻 | 鉴赏 | 辞典 | 杂志 | 肖像 | 文献 | 报纸 | 出版社 | 封面 | 册 | 古典 | 读者 | 印刷术 | 幅 | 题材 | 音像 | 外文 | 佛教 | 时事 | 同人 | 园地 | 天文,59.001629862894774,0.9999998975407156,2.520555743890385e-7,专著:1.000000 | 中国画:1.000000 | 书法:1.000000 | 书籍:1.000000 | 传记:1.000000 | 作品:1.000000 | 册:1.000000 | 出版:1.000000 | 出版社:1.000000 | 刊物:1.000000 | 创作:1.000000 | 印刷术:1.000000,
12,66,0.24071141056709705,-0.024978777785307087,0.803030303030303,机关 | 干部 | 监察 | 部门 | 监督 | 执法 | 组织 | 基层 | 协调 | 协作 | 部队 | 公安,协助 | 人员 | 前线 | 报社 | 卫生 | 临时 | 广大 | 攻关,人员 | 前线 | 全体 | 用人 | 临时 | 公安局 | 队伍 | 卫生 | 后勤 | 法制 | 整治 | 协作,机关 | 干部 | 监察 | 部门 | 监督 | 执法 | 组织 | 基层 | 协调 | 协作 | 部队 | 公安 | 检察 | 检查 | 后勤 | 治安 | 专职 | 工作 | 上级 | 分工 | 大队 | 队伍 | 卫生 | 统筹 | 整顿 | 下级 | 小组 | 编制 | 考核 | 公安局 | 人员 | 法制 | 协助 | 劳动 | 骨干 | 廉政 | 指导 | 第一线 | 任务 | 各地 | 把关 | 单位 | 报社 | 用人 | 负责 | 互助 | 突击 | 全局 | 整治 | 前线 | 攻关 | 全体 | 人手 | 中央 | 各 | 纲要 | 轮换 | 省 | 广大 | 后备 | 分组 | 当地 | 若干 | 中心 | 预备 | 临时,66.0000000943943,0.9999999999443223,2.240443338027321e-10,上级:1.000000 | 下级:1.000000 | 专职:1.000000 | 中央:1.000000 | 临时:1.000000 | 互助:1.000000 | 人员:1.000000 | 人手:1.000000 | 全体:1.000000 | 全局:1.000000 | 公安局:1.000000 | 分组:1.000000,
13,43,0.35747793854254584,0.050532833814479323,0.13953488372093023,韵味 | 气质 | 魅力 | 气息 | 风貌 | 风情 | 风采 | 风范 | 底蕴 | 风格 | 情调 | 特质,形象 | 色彩 | 视觉 | 观感 | 怀旧 | 感 | 精华 | 气势,气息 | 形象 | 风格 | 品质 | 视觉 | 韵味 | 特质 | 印象 | 本色 | 底蕴 | 精华 | 风范,韵味 | 气质 | 魅力 | 气息 | 风貌 | 风情 | 风采 | 风范 | 底蕴 | 风格 | 情调 | 特质 | 感染力 | 内涵 | 个性 | 精髓 | 趣味 | 色彩 | 气魄 | 气势 | 活力 | 激情 | 风尚 | 亲和力 | 感 | 怀旧 | 形象 | 氛围 | 品位 | 时尚 | 特色 | 元素 | 品质 | 人文 | 潮流 | 本色 | 创意 | 灵感 | 印象 | 面貌 | 观感 | 精华 | 视觉,43.0,1.0,1.810482500000364e-20,个性:1.000000 | 亲和力:1.000000 | 人文:1.000000 | 元素:1.000000 | 内涵:1.000000 | 创意:1.000000 | 印象:1.000000 | 品位:1.000000 | 品质:1.000000 | 底蕴:1.000000 | 形象:1.000000 | 怀旧:1.000000,
14,47,0.28168453336817134,0.005111254532296332,0.5106382978723404,安装 | 建造 | 组装 | 改装 | 维修 | 修理 | 调试 | 拆除 | 修建 | 放置 | 摆放 | 更换,保存 | 燃放 | 定做 | 图纸 | 接收 | 设计 | 摆放 | 备用,燃放 | 改装 | 扩建 | 配置 | 交付 | 携带 | 开工 | 图纸 | 存放 | 制 | 组装 | 设计,安装 | 建造 | 组装 | 改装 | 维修 | 修理 | 调试 | 拆除 | 修建 | 放置 | 摆放 | 更换 | 使用 | 配备 | 施工 | 制作 | 设计 | 存放 | 扩建 | 竣工 | 布置 | 交付 | 工艺 | 保养 | 设置 | 造价 | 保管 | 选用 | 保存 | 图纸 | 配置 | 改动 | 保修 | 搬迁 | 开工 | 定做 | 悬挂 | 铸造 | 试用 | 运转 | 接收 | 迁移 | 出售 | 燃放 | 携带 | 备用 | 制,47.0,1.0,2.2725205202703265e-16,交付:1.000000 | 使用:1.000000 | 保修:1.000000 | 保养:1.000000 | 保存:1.000000 | 保管:1.000000 | 修建:1.000000 | 修理:1.000000 | 出售:1.000000 | 制:1.000000 | 制作:1.000000 | 图纸:1.000000,
15,44,0.333453653242991,0.026858941181079773,0.3181818181818182,复杂 | 繁重 | 紧迫 | 偏僻 | 简陋 | 狭小 | 拥挤 | 艰巨 | 薄弱 | 狭窄 | 单薄 | 急迫,沉闷 | 吃力 | 浓重 | 紧张 | 苛刻 | 沉重 | 繁忙 | 破旧,单薄 | 苛刻 | 沉重 | 庞大 | 边远 | 漫长 | 紧张 | 脆弱 | 高昂 | 沉闷 | 拥挤 | 迫切,复杂 | 繁重 | 紧迫 | 偏僻 | 简陋 | 狭小 | 拥挤 | 艰巨 | 薄弱 | 狭窄 | 单薄 | 急迫 | 笨重 | 沉重 | 艰苦 | 偏远 | 昂贵 | 遥远 | 脆弱 | 棘手 | 沉闷 | 稀少 | 错综复杂 | 艰险 | 紧张 | 繁忙 | 破旧 | 迫切 | 庞大 | 漫长 | 吃力 | 混乱 | 陌生 | 高昂 | 苛刻 | 边远 | 稠密 | 紧缺 | 隐蔽 | 浓重 | 熟悉 | 特殊 | 密集 | 分散,44.0,1.0,1.976454985225551e-37,偏僻:1.000000 | 偏远:1.000000 | 分散:1.000000 | 单薄:1.000000 | 吃力:1.000000 | 复杂:1.000000 | 密集:1.000000 | 庞大:1.000000 | 急迫:1.000000 | 拥挤:1.000000 | 昂贵:1.000000 | 棘手:1.000000,
16,47,0.42057285233920577,0.11198850416594168,0.02127659574468085,考试 | 理科 | 本科 | 高中 | 高考 | 初中 | 入学 | 考 | 选修 | 录取 | 年级 | 口试,英语 | 硕士 | 必修 | 学位 | 听力 | 班 | 课程 | 学时,考生 | 硕士 | 班 | 本科 | 试卷 | 学科 | 录取 | 学时 | 文科 | 年级 | 大学 | 外语,考试 | 理科 | 本科 | 高中 | 高考 | 初中 | 入学 | 考 | 选修 | 录取 | 年级 | 口试 | 学期 | 招生 | 研究生 | 课程 | 补考 | 考生 | 笔试 | 文科 | 学校 | 分数 | 大学 | 升学 | 学分 | 试卷 | 学年 | 班级 | 外语 | 学业 | 英语 | 中学 | 学时 | 试题 | 小学 | 科目 | 考场 | 必修 | 学科 | 硕士 | 学位 | 测验 | 及格 | 听力 | 成绩 | 班 | 志愿,46.999999999999815,0.9999999999999961,2.2276982539945185e-14,中学:1.000000 | 入学:1.000000 | 分数:1.000000 | 初中:1.000000 | 升学:1.000000 | 及格:1.000000 | 口试:1.000000 | 听力:1.000000 | 外语:1.000000 | 大学:1.000000 | 学业:1.000000 | 学位:1.000000,
17,79,0.36787639760510416,0.013969198455791058,0.4177215189873418,谦逊 | 谦虚 | 诚恳 | 善良 | 诚实 | 豁达 | 真诚 | 正直 | 坦诚 | 耿直 | 仁慈 | 勇敢,纯洁 | 端正 | 知足 | 踏实 | 殷勤 | 真挚 | 绅士 | 忠心,坦率 | 大公无私 | 宽容 | 耿直 | 和气 | 为人 | 侠义 | 可贵 | 绅士 | 廉洁 | 良心 | 友善,谦逊 | 谦虚 | 诚恳 | 善良 | 诚实 | 豁达 | 真诚 | 正直 | 坦诚 | 耿直 | 仁慈 | 勇敢 | 宽容 | 礼貌 | 友善 | 厚道 | 坦率 | 勤奋 | 无私 | 坚韧 | 真挚 | 彬彬有礼 | 光明磊落 | 冷静 | 大公无私 | 慷慨 | 自信 | 坦然 | 虔诚 | 体贴 | 孝顺 | 理智 | 勤劳 | 骨气 | 平和 | 节俭 | 风度 | 踏实 | 为人 | 善意 | 坚强 | 知足 | 高尚 | 好学 | 机智 | 忠心 | 沉着 | 敬业 | 镇定 | 从容 | 务实 | 纯洁 | 严肃 | 和气 | 本分 | 好客 | 公道 | 殷勤 | 明智 | 包容 | 坚定 | 顽强 | 可贵 | 侠义 | 廉洁 | 足智多谋 | 低调 | 清醒 | 平常心 | 绅士 | 诚信 | 坦白 | 廉正 | 中庸 | 平凡 | 端正 | 良心 | 远见 | 郑重,79.00000000060736,0.9999999999959249,1.7580331672773053e-11,严肃:1.000000 | 中庸:1.000000 | 为人:1.000000 | 仁慈:1.000000 | 从容:1.000000 | 低调:1.000000 | 体贴:1.000000 | 侠义:1.000000 | 光明磊落:1.000000 | 公道:1.000000 | 冷静:1.000000 | 务实:1.000000,
18,62,0.3144504817913793,-0.0004852197946302592,0.532258064516129,液体 | 溶解 | 加热 | 搅拌 | 氧气 | 浸泡 | 含量 | 洗涤剂 | 气体 | 气泡 | 氧 | 热量,酿造 | 盐 | 消毒 | 掺 | 气味 | 保质期 | 适量 | 海藻,贮藏 | 保质期 | 沉淀 | 二氧化碳 | 燃烧 | 混合 | 真空 | 浓缩 | 有毒 | 保鲜 | 储存 | 渗,液体 | 溶解 | 加热 | 搅拌 | 氧气 | 浸泡 | 含量 | 洗涤剂 | 气体 | 气泡 | 氧 | 热量 | 凝固 | 水分 | 酒精 | 渗 | 过滤 | 常温 | 冷冻 | 贮藏 | 二氧化碳 | 富含 | 钙 | 烘干 | 剂 | 掺 | 含有 | 浓缩 | 海藻 | 燃烧 | 密封 | 保鲜 | 成分 | 储存 | 物质 | 融化 | 制成 | 有毒 | 均匀 | 纤维 | 气味 | 毫升 | 盐 | 样品 | 残留 | 沉淀 | 发酵 | 结晶 | 消毒 | 能量 | 原料 | 浮力 | 保质期 | 适量 | 酿造 | 真空 | 碳 | 膜 | 天然 | 泡沫 | 混合 | 输送,61.99999999990956,0.9999999999985413,6.777042573231866e-12,保质期:1.000000 | 保鲜:1.000000 | 储存:1.000000 | 冷冻:1.000000 | 凝固:1.000000 | 制成:1.000000 | 剂:1.000000 | 加热:1.000000 | 发酵:1.000000 | 含有:1.000000 | 含量:1.000000 | 均匀:1.000000,
19,54,0.3173213955456112,0.06839029166245263,0.07407407407407407,相同 | 相似 | 差别 | 相差 | 不相上下 | 差异 | 截然不同 | 不同 | 区别 | 有所不同 | 一模一样 | 相辅相成,相互 | 关系 | 要好 | 兼容 | 之间 | 好坏 | 长短 | 混淆,无关 | 区分 | 一致 | 同等 | 相辅相成 | 相差 | 互补 | 关系 | 介于 | 同类 | 呼应 | 有所不同,相同 | 相似 | 差别 | 相差 | 不相上下 | 差异 | 截然不同 | 不同 | 区别 | 有所不同 | 一模一样 | 相辅相成 | 吻合 | 息息相关 | 相等 | 大同小异 | 相通 | 相提并论 | 无关 | 重合 | 差距 | 相连 | 相比 | 区分 | 格格不入 | 混淆 | 密不可分 | 悬殊 | 同等 | 挂钩 | 反差 | 之间 | 类似 | 互补 | 呼应 | 匹配 | 一致 | 同一 | 分开 | 高低 | 关系 | 对比 | 长短 | 相互 | 介于 | 同 | 与 | 并列 | 关联 | 兼容 | 大体 | 要好 | 好坏 | 同类,53.99999999999774,0.9999999999999581,2.2437248708448107e-13,一模一样:1.000000 | 一致:1.000000 | 不同:1.000000 | 不相上下:1.000000 | 与:1.000000 | 之间:1.000000 | 互补:1.000000 | 介于:1.000000 | 关系:1.000000 | 关联:1.000000 | 兼容:1.000000 | 分开:1.000000,
