token,community,best_cluster_match_fraction
垮,534,0.5
埋,936,1.0
埋伏,936,1.0
埋怨,130,1.0
埋没,205,0.0
埋藏,936,1.0
城,971,1.0
城乡,304,1.0
城区,304,1.0
城墙,486,0.5
城市,304,1.0
城里,41,1.0
城镇,304,1.0
培养,634,0.5
培育,634,1.0
培训,105,0.5
培训班,105,0.5
基于,674,0.75
基准,972,1.0
基因,853,1.0
基地,230,1.0
基层,84,0.5
基本,708,0.75
基本上,8,1.0
基本功,379,0.5
基督教,433,0.75
基础,240,1.0
基金,429,1.0
堂,973,1.0
堆,244,0.75
堆砌,855,0.75
堕落,173,0.75
堡垒,974,1.0
堤,344,0.75
堤坝,344,0.75
堪称,868,1.0
堵,168,0.25
堵塞,168,0.5
堵车,391,0.75
塌,534,0.5
塑料,975,0.75
塑料袋,975,1.0
塑造,634,1.0
塔,976,1.0
塞,977,0.5
填,855,1.0
填充,855,1.0
填写,90,1.0
填空,495,1.0
填补,345,1.0
境内,199,0.75
境地,961,1.0
境外,224,1.0
境界,978,0.0
境遇,148,0.0
墓,616,1.0
墓地,616,1.0
墓碑,616,1.0
墙,307,1.0
墙壁,307,1.0
增,662,0.75
增产,198,0.25
增值,423,1.0
增加,438,1.0
增多,438,0.75
增大,438,1.0
增强,438,1.0
增收,198,0.5
增添,743,1.0
增进,438,1.0
增长,81,1.0
墨,801,1.0
墨水,951,1.0
壁画,222,1.0
士兵,494,1.0
士气,526,0.25
壮,242,1.0
壮丽,445,0.25
壮大,630,0.75
壮实,242,1.0
壮胆,979,1.0
壮观,445,0.5
声,66,0.5
声明,656,0.75
声望,388,1.0
声称,416,1.0
声誉,388,1.0
声音,66,0.5
壳,980,1.0
壶,591,0.5
处,107,1.0
处于,468,1.0
处分,508,1.0
处在,468,1.0
处境,961,1.0
处处,715,1.0
处方,239,1.0
处理,921,1.0
处罚,508,1.0
处置,921,1.0
处长,258,1.0
备受,848,1.0
备用,921,0.25
备课,105,1.0
复习,495,0.25
复兴,629,1.0
复制,586,1.0
复印,765,1.0
复原,981,1.0
复发,167,1.0
复合,982,1.0
复杂,211,1.0
复查,480,0.0
复活,981,1.0
复苏,156,0.5
夏令营,105,0.5
夏天,652,1.0
夏季,652,1.0
外,290,1.0
外交,738,1.0
外交官,738,1.0
外企,224,0.5
外公,29,1.0
外出,434,0.25
外卖,766,0.75
外号,411,1.0
外国,224,1.0
外地,224,1.0
外头,41,1.0
外套,103,1.0
外婆,29,1.0
外币,387,1.0
外形,983,1.0
外援,984,0.25
外文,232,1.0
外星人,390,0.0
外来,638,0.5
外汇,387,1.0
外界,638,1.0
外科,220,1.0
外籍,786,0.5
外行,642,1.0
外衣,103,1.0
外表,983,0.5
外观,983,1.0
外语,232,1.0
外貌,983,1.0
外贸,548,1.0
外资,224,0.5
外边,41,1.0
外部,638,1.0
外面,41,1.0
多,68,0.0
多久,161,1.0
多么,140,1.0
多亏,985,0.5
多云,121,1.0
多余,732,1.0
多元,532,0.75
多功能,706,0.25
多劳多得,986,1.0
多半,123,0.0
多媒体,987,0.5
多少,161,1.0
多年,21,0.75
多年来,21,1.0
多心,988,1.0
多数,8,1.0
多方面,40,1.0
多样,14,0.25
多次,13,1.0
多种,14,1.0
多边,795,1.0
夜,24,1.0
夜以继日,152,0.25
夜市,342,1.0
夜总会,342,1.0
夜晚,24,1.0
夜校,105,0.75
夜班,24,1.0
夜里,24,1.0
夜间,24,1.0
够,140,1.0
够呛,23,1.0
大,141,1.0
大事,321,1.0
大于,471,1.0
大人,29,1.0
大众,305,1.0
大伙儿,375,1.0
大会,280,1.0
大体,708,0.75
大体上,708,0.75
大使,738,1.0
大使馆,738,1.0
大公无私,252,0.5
大力,318,1.0
大包大揽,989,1.0
大厅,307,0.75
大厦,247,0.5
大吃一惊,130,0.75
大同小异,45,1.0
大名鼎鼎,277,1.0
大哥,29,1.0
大地,990,1.0
大型,223,1.0
大声,16,0.75
大多,8,1.0
大多数,8,1.0
大大,991,0.5
大大咧咧,172,1.0
大夫,220,0.75
大奖赛,193,1.0
大妈,29,1.0
大姐,29,1.0
大学,85,1.0
大学生,227,0.5
大宗,919,0.5
大家,375,1.0
大家庭,824,0.0
大小,481,1.0
大局,601,1.0
大巴,106,0.75
大师,180,0.0
大幅度,731,0.25
大惊小怪,989,0.25
大意,266,0.0
大批,932,0.25
大方,252,0.5
大有可为,837,0.75
大棚,496,0.75
大楼,247,0.5
大概,123,0.25
大模大样,992,0.0
大款,993,1.0
大气,930,0.75
大海,783,1.0
大熊猫,994,0.25
大爷,29,1.0
大片,966,0.75
大笔,995,1.0
大米,74,1.0
大约,12,1.0
大纲,495,0.25
大肆,318,0.75
大胆,756,0.75
大脑,424,0.0
大腕儿,562,1.0
大臣,608,1.0
大自然,381,1.0
大致,708,0.75
大街,296,0.25
大街小巷,780,0.5
大衣,103,1.0
大规模,731,0.75
大象,409,1.0
大赛,193,1.0
大选,537,1.0
大道,296,0.25
大部分,8,1.0
大都,8,1.0
大量,932,0.25
大门,626,0.5
大队,304,0.5
大陆,224,0.5
大雁,409,1.0
大面积,731,0.75
天,10,1.0
天上,101,1.0
天下,990,1.0
天主教,433,0.75
天使,500,1.0
天分,379,0.75
天地,990,1.0
天堂,88,0.75
天平,996,1.0
天性,216,0.5
天才,379,0.25
天文,419,0.5
天桥,296,0.25
天气,121,1.0
天然,381,1.0
天然气,841,0.75
天生,381,0.0
天真,252,0.5
天空,101,1.0
天线,584,1.0
天经地义,992,1.0
天赋,379,0.75
天长地久,284,1.0
天鹅,409,1.0
太,140,1.0
太太,29,1.0
太平,997,1.0
太极,729,0.0
太极拳,281,1.0
太空,390,1.0
太阳,101,1.0
太阳能,841,1.0
夫人,29,1.0
夫妇,29,1.0
夫妻,459,0.75
失业,86,1.0
失业率,998,0.5
失传,449,1.0
失利,679,1.0
失去,206,0.5
失恋,691,0.75
失控,999,0.5
失效,493,1.0
失明,167,1.0
失望,130,1.0
失灵,559,0.25
失眠,167,1.0
失落,130,1.0
失误,151,1.0
失败,679,1.0
失踪,212,1.0
头,208,1.0
头发,208,1.0
头号,1000,1.0
头头是道,129,0.25
头晕,167,0.75
头条,181,1.0
头疼,130,1.0
头脑,424,1.0
头衔,757,0.75
头部,208,1.0
头顶,208,1.0
夸,796,0.5
夸大,457,0.5
夸夸其谈,89,0.25
夸奖,796,0.5
夸张,136,0.75
夸耀,796,0.5
夹,885,1.0
夺,309,0.75
夺冠,193,1.0
夺取,518,0.5
夺魁,193,1.0
奇妙,136,1.0
奇怪,136,0.75
奇特,136,0.75
奇花异草,872,0.75
奇迹,447,1.0
奉献,152,0.25
奋力,318,0.75
奋勇,727,0.5
奋斗,727,0.5
奏,1001,1.0
奏效,1002,1.0
契机,1003,1.0
契约,529,0.75
奔,646,1.0
奔波,200,0.5
奔赴,184,1.0
奔跑,646,0.75
奖,757,1.0
奖励,226,0.0
奖品,226,0.5
奖学金,85,1.0
奖杯,193,1.0
奖牌,193,1.0
奖金,442,1.0
奖项,757,1.0
套,869,1.0
套餐,1004,0.0
奠定,240,1.0
奢侈,1005,1.0
奢望,910,1.0
奥秘,1006,1.0
奥运会,193,1.0
女,373,1.0
女人,29,1.0
女儿,29,1.0
女士,579,1.0
女婿,29,1.0
女子,373,1.0
女孩儿,29,1.0
女性,373,1.0
女朋友,29,1.0
女生,373,0.75
奴隶,178,0.5
奶,74,1.0
奶奶,29,1.0
奶牛,496,0.0
奶粉,768,0.5
奶茶,74,1.0
奸诈,173,1.0
她,29,1.0
她们,29,1.0
好,1007,0.75
好久,10,0.5
好事,321,1.0
好人,1008,0.75
好似,1009,0.0
好像,123,0.25
好友,352,1.0
好吃,74,1.0
好听,896,0.25
好在,59,0.25
好坏,65,0.5
好处,368,1.0
好多,8,0.25
好奇,130,1.0
好奇心,216,0.5
好好,406,0.0
好学,172,0.75
好客,252,0.75
好家伙,142,0.75
好心,1008,0.75
好心人,1008,1.0
好意,252,0.5
好感,477,0.75
好歹,123,0.25
好比,42,1.0
好玩儿,142,1.0
好看,136,0.5
好笑,130,1.0
好评,524,0.75
好说,142,0.75
好转,81,1.0
好运,30,1.0
如,42,1.0
如一,133,0.0
如下,415,1.0
如今,721,1.0
如何,161,1.0
如同,42,0.75
如实,664,0.0
如意,799,0.0
如愿以偿,950,1.0
如果,42,0.0
如果说,42,0.0
如此,140,1.0
如醉如痴,1010,0.75
妄想,554,1.0
妇女,373,1.0
妈,29,1.0
妈妈,29,1.0
妒忌,130,1.0
妖怪,408,0.75
妙,924,1.0
妥,1011,1.0
妥协,893,1.0
妥善,405,0.0
妥当,866,0.75
妨害,455,1.0
妨碍,455,0.75
妹,29,1.0
妹妹,29,1.0
妻子,29,1.0
始终,54,0.0
姐,29,1.0
姐妹,29,1.0
姐姐,29,1.0
姑姑,29,1.0
姑娘,29,1.0
姓,411,0.5
姓名,411,0.25
姓氏,411,0.5
委员,258,1.0
委员会,258,1.0
委婉,252,0.5
委屈,130,1.0
委托,413,1.0
姜,67,1.0
姥姥,29,1.0
姥爷,29,1.0
姨,29,1.0
姿势,55,0.75
姿态,55,1.0
威信,388,1.0
威力,1012,1.0
威慑,508,1.0
威胁,455,1.0
威风,1012,0.5
娃娃,1013,0.25
娇惯,172,0.75
娇气,172,0.75
娘,29,1.0
娱乐,448,1.0
娶,29,1.0
婚姻,691,1.0
婚礼,691,1.0
婚纱,103,1.0
婴儿,842,0.75
媒体,1014,0.25
媲美,128,1.0
媳妇,29,1.0
嫁,691,1.0
嫁妆,691,1.0
嫂子,29,1.0
嫉妒,130,1.0
嫌,138,0.0
嫌弃,138,0.25
嫌疑,865,1.0
嫦娥,390,1.0
嫩,74,1.0
嬉笑,16,1.0
子,1015,1.0
子女,29,1.0
子孙,191,1.0
子弟,191,0.75
子弹,970,1.0
孕妇,842,0.75
孕育,634,0.5
字,232,1.0
字体,232,0.75
字典,186,1.0
字幕,232,1.0
字母,232,1.0
字眼,19,0.0
字迹,951,1.0
存,637,1.0
存在,637,1.0
存心,297,0.25
存折,18,1.0
存放,405,1.0
存款,485,0.5
孙女,29,1.0
孙子,29,1.0
孝敬,463,1.0
孝顺,172,0.75
季,652,0.75
季度,79,1.0
季节,652,1.0
孤儿,633,1.0
孤单,130,1.0
孤独,130,1.0
孤立,1016,0.75
孤陋寡闻,647,0.75
孤零零,64,0.5
学,105,0.5
学业,85,1.0
学习,105,0.5
学会,443,0.0
学位,85,0.5
学分,85,0.5
学历,85,0.5
学员,105,0.0
学堂,85,0.5
学士,85,0.5
学子,227,0.5
学年,85,1.0
学时,105,0.5
学期,85,1.0
学术,740,0.75
学校,85,1.0
学生,85,1.0
学科,740,0.0
学者,180,0.75
学艺,164,0.25
学说,328,0.5
学费,85,1.0
学问,37,0.0
学院,85,0.5
孩子,29,1.0
孪生,828,1.0
孵化,86,0.0
宁可,149,0.75
宁愿,149,0.75
宁静,571,1.0
它,375,0.5
它们,375,0.5
宇宙,390,0.75
宇航员,390,1.0
守,967,0.0
守候,967,0.5
守护,519,1.0
守株待兔,967,0.5
安,1017,1.0
安全,1018,1.0
安宁,571,0.5
安定,571,0.5
安心,571,1.0
安慰,302,1.0
安抚,771,1.0
安排,1019,0.75
安检,386,0.25
安眠药,239,1.0
安稳,571,1.0
安置,1020,1.0
安装,520,1.0
安逸,571,1.0
安静,571,1.0
完,714,0.25
完了,142,1.0
完全,605,0.0
完善,438,0.75
完备,33,0.75
完好,981,0.0
完成,553,0.25
完整,664,0.0
完毕,714,0.25
完美,1021,0.25
完蛋,132,0.0
宏伟,445,0.75
宏大,445,0.75
宏观,1022,1.0
宗,1023,1.0
宗教,433,1.0
宗旨,266,0.5
官,1024,1.0
官僚,178,1.0
官僚主义,178,1.0
官兵,494,1.0
官司,104,1.0
官吏,178,0.5
官员,378,1.0
官方,181,0.75
定,1025,0.0
定为,489,1.0
定义,702,0.25
定价,422,0.5
定位,702,0.25
定做,716,0.5
定向,1026,1.0
定居,1020,1.0
定心丸,1027,1.0
定时,176,1.0
定期,176,1.0
定论,46,0.75
定金,18,0.0
宝,1028,1.0
宝宝,29,1.0
宝库,1029,0.5
宝石,1030,1.0
宝藏,1006,0.0
宝贝,1013,1.0
宝贵,544,0.5
实习,555,0.0
实事求是,171,1.0
实体,1031,1.0
实况,1032,1.0
实力,388,1.0
实在,123,1.0
实地,341,1.0
实惠,514,1.0
实施,617,1.0
实物,1033,1.0
实现,553,1.0
实用,514,0.75
实行,617,1.0
实话,89,0.5
实话实说,142,0.0
实质,1034,1.0
实践,1035,0.75
实际,1035,0.25
实际上,59,0.25
实验,480,1.0
实验室,480,1.0
宠,920,0.5
宠爱,463,0.5
宠物,633,0.0
审,90,0.75
审判,104,1.0
审定,90,0.5
审批,90,1.0
审查,90,0.75
审核,90,1.0
审美,379,0.25
审视,833,1.0
客人,898,0.75
客厅,307,1.0
客户,898,0.75
客房,342,1.0
客机,1036,1.0
客气,16,0.0
客流,386,0.5
客观,664,0.0
客车,106,0.75
客运,106,0.75
宣传,450,0.5
宣告,714,1.0
宣布,416,1.0
宣扬,796,0.0
宣泄,546,1.0
宣称,416,1.0
宣言,529,0.25
宣誓,267,0.5
宣读,267,0.5
室,307,0.0
宪法,529,0.75
宫,486,0.5
宫廷,486,0.25
宫殿,486,0.5
宰,1037,1.0
害,455,1.0
害怕,130,1.0
害羞,130,0.75
害臊,130,1.0
害虫,496,0.5
宴会,280,1.0
家,213,1.0
家乡,111,1.0
家人,29,1.0
家伙,29,1.0
家具,929,0.75
家务,219,0.5
家喻户晓,277,1.0
家园,1038,1.0
家境,148,0.0
家家户户,780,1.0
家属,1039,0.75
家庭,459,0.0
家政,219,1.0
家教,1039,0.25
家族,191,0.25
家用,654,1.0
家电,654,1.0
家禽,409,0.75
家里,29,1.0
家长,1039,0.0
容光焕发,242,0.25
容忍,762,0.5
容易,155,1.0
容纳,1040,0.25
容许,135,1.0
容量,481,0.5
容颜,242,0.25
宽,812,1.0
宽厚,252,0.75
宽容,252,0.75
宽广,812,1.0
宽度,481,1.0
宽恕,762,0.5
宽敞,812,1.0
宽松,1041,1.0
宽泛,812,0.75
宽阔,812,1.0
宾馆,342,1.0
宿舍,307,1.0
寂寞,130,1.0
寂静,571,0.25
寄,355,1.0
寄托,910,1.0
密,1042,1.0
密不可分,1043,0.25
密切,370,1.0
密封,503,0.25
密度,481,0.25
密码,874,0.0
密集,1042,1.0
富,1044,1.0
富人,993,1.0
富含,376,1.0
富强,629,0.75
富有,241,0.5
富翁,993,1.0
富裕,629,0.25
富豪,993,1.0
富足,571,0.5
寒假,235,1.0
寒冷,121,1.0
寓意,799,0.0
寓言,447,0.5
寝室,307,1.0
察看,341,1.0
察觉,698,0.75
寡妇,29,1.0
寥寥无几,875,0.25
寸,363,0.5
对,146,0.75
对不起,142,0.5
对于,674,0.75
对付,1045,0.75
对准,1046,1.0
对外,1047,1.0
对峙,319,0.5
对应,1048,1.0
对弈,320,1.0
对待,1045,1.0
对得起,1049,0.75
对手,782,1.0
对抗,522,0.0
对方,375,0.5
对比,1050,0.75
对照,1050,1.0
对白,1051,0.75
对称,1052,1.0
对立,319,0.75
对策,1045,0.75
对联,19,0.75
对话,341,0.0
对象,1053,0.5
对面,41,1.0
寺,486,0.5
寺庙,486,1.0
寻,1054,1.0
寻常,1055,1.0
寻找,1054,1.0
寻求,1054,1.0
寻觅,1054,1.0
导向,264,1.0
导师,180,0.25
导弹,970,1.0
导游,894,0.5
导演,92,1.0
导火索,814,1.0
导致,404,1.0
导航,949,1.0
寿司,74,1.0
寿命,1056,1.0
封,515,1.0
封建,178,1.0
封锁,1057,0.5
封闭,1057,1.0
封面,1058,0.25
封顶,748,0.5
射,1059,0.75
射击,281,1.0
将,137,0.75
将军,494,1.0
将来,1060,1.0
将要,143,0.25
将近,12,1.0
尊严,526,0.75
尊敬,524,0.5
尊贵,1005,1.0
尊重,463,0.75
小,141,1.0
小丑,408,0.75
小于,471,1.0
小人,568,0.25
小伙子,29,1.0
小偷儿,29,0.5
小区,247,0.5
小卒,1061,1.0
小吃,74,1.0
小品,92,0.5
小型,223,1.0
小声,16,0.75
小姐,29,1.0
小学,85,1.0
小学生,227,0.5
小孩儿,29,1.0
小康,629,0.5
小心,4,1.0
小心翼翼,464,0.0
小提琴,187,1.0
小时,10,1.0
小时候,29,1.0
小曲,187,1.0
小朋友,29,1.0
小气,173,1.0
小溪,195,1.0
小王,67,1.0
小看,989,0.0
小组,696,1.0
小说,92,1.0
小贩,301,1.0
小费,894,0.25
小路,195,0.0
小麦,496,1.0
少,166,0.25
少不了,1043,1.0
少儿,227,0.75
少女,373,1.0
少年,227,0.75
少数,8,0.25
少有,286,1.0
少林寺,486,0.5
少见,286,1.0
少量,251,1.0
尖,671,1.0
尖端,724,1.0
尖锐,211,0.5
尚,54,0.0
尚未,122,0.25
尝,1062,1.0
尝试,1035,0.75
尤为,140,1.0
尤其,42,0.5
就,123,1.0
就业,86,1.0
就任,80,1.0
就医,220,1.0
就地,815,1.0
就座,469,1.0
就是,54,0.25
就是说,59,0.5
就算,123,0.25
就职,80,1.0
就要,143,0.5
就诊,220,1.0
就读,85,1.0
就近,815,1.0
就餐,342,0.75
尴尬,130,1.0
尸体,616,1.0
尺,363,0.5
尺子,686,1.0
尺寸,481,1.0
尺度,481,1.0
尼龙,770,0.75
尽,1063,1.0
尽力,318,1.0
尽可能,318,1.0
尽头,1064,1.0
尽快,3,0.0
尽情,1063,0.5
尽早,3,0.0
尽管,59,0.25
尽量,318,1.0
尾声,248,1.0
尾巴,208,1.0
尾气,930,0.75
尿,860,0.25
局,1065,1.0
局势,174,0.5
局部,731,1.0
局长,258,1.0
局限,109,1.0
局面,961,1.0
层,1066,1.0
层出不穷,1067,0.5
层次,918,1.0
层面,40,1.0
居住,247,1.0
居民,305,1.0
居民楼,247,0.5
居然,123,1.0
居高临下,1068,1.0
屈服,893,1.0
届,280,1.0
届时,1060,1.0
屋,247,0.75
屋子,307,1.0
屋顶,307,1.0
屏幕,583,1.0
展出,797,0.5
展开,900,0.75
展望,723,1.0
展现,97,0.5
展示,397,0.5
展览,797,0.5
展览会,280,1.0
属,1069,1.0
属于,468,0.75
属性,624,1.0
屠杀,392,1.0
屡,13,1.0
屡次,13,1.0
履行,287,1.0
屯,304,1.0
山,195,1.0
山冈,195,1.0
山区,195,1.0
山坡,195,1.0
山寨,1070,1.0
山岭,195,1.0
山峰,195,1.0
山川,195,0.75
山谷,195,1.0
山路,195,1.0
山顶,195,1.0
屹立,964,1.0
岁,228,1.0
岁数,228,1.0
岁月,810,0.5
岂有此理,297,0.0
岗位,86,0.5
岛,783,0.75
岛屿,783,1.0
岩石,195,1.0
岳母,29,1.0
岳父,29,1.0
岸,344,0.5
岸上,783,1.0
峡谷,195,1.0
峰会,280,1.0
峰回路转,1071,1.0
崇尚,100,0.0
崇拜,100,0.5
崇高,252,0.5
崛起,630,0.75
崩溃,139,0.0
崭新,603,0.5
巅峰,28,0.25
川流不息,754,0.5
巡逻,356,1.0
工业,431,0.0
工人,378,1.0
工会,378,0.25
工作,1072,1.0
工作日,1073,1.0
工作量,1072,1.0
工具,279,1.0
工厂,431,1.0
工商,1074,0.75
工商界,1074,1.0
工地,748,1.0
工夫,113,1.0
工序,1075,0.25
工整,367,1.0
工科,85,0.5
工程,748,1.0
工程师,378,0.5
工艺,222,0.0
工艺品,222,0.5
工资,442,1.0
左,871,1.0
左右,78,1.0
左边,41,1.0
左顾右盼,201,0.25
巧,924,0.5
巧克力,74,1.0
巧合,675,0.0
巧妙,924,0.0
巨人,257,1.0
巨型,223,1.0
巨大,867,1.0
巨头,1076,1.0
巨星,562,1.0
巨额,995,1.0
巩固,438,1.0
巫婆,408,1.0
差,551,1.0
差不多,45,1.0
差别,551,1.0
差异,551,1.0
差距,551,1.0
差错,151,1.0
差额,551,1.0
已,1077,0.75
已经,1077,0.75
巴不得,149,1.0
巴士,106,0.75
市,304,1.0
市区,304,1.0
市场,197,1.0
市场经济,478,0.0
市民,898,1.0
市长,258,1.0
布,770,1.0
布局,1078,0.75
布满,578,1.0
布置,1079,1.0
帅,172,0.0
帅哥,373,0.75
帆,1080,1.0
帆船,558,1.0
师傅,29,1.0
师父,29,1.0
师生,378,0.0
师范,85,1.0
师资,740,0.5
师长,494,1.0
希望,910,1.0
帐子,307,0.75
帐篷,1081,1.0
帖子,181,0.25
帘子,307,1.0
帝国,608,1.0
帝国主义,178,0.75
带,1082,1.0
带动,264,1.0
带头,329,0.25
带头人,382,0.75
带有,365,1.0
带来,362,1.0
带路,1083,1.0
带队,984,0.75
带领,984,0.75
席,469,1.0
席位,469,1.0
帮,787,0.25
帮助,787,1.0
帮忙,787,0.25
帮手,441,0.5
常,25,1.0
常人,1055,1.0
常常,25,1.0
常年,25,1.0
常态,1084,0.75
常温,405,1.0
常理,1055,0.25
常用,499,0.75
常见,286,0.75
常规,1084,0.75
常识,424,0.0
帽子,103,1.0
幅,222,1.0
幅度,736,0.5
幕,1085,1.0
幕后,1086,1.0
幢,247,0.75
干,555,0.75
干事,153,1.0
干什么,161,1.0
干净,556,0.75
干吗,142,1.0
干戈,282,1.0
干扰,455,0.75
干旱,121,0.5
干杯,906,0.5
干活儿,555,0.75
干涉,268,0.75
干燥,121,1.0
干脆,149,0.75
干部,378,1.0
干预,268,0.75
平,1087,1.0
平价,439,0.75
平凡,1055,1.0
平原,195,1.0
平台,1088,1.0
平和,571,0.25
平均,12,0.5
平坦,812,1.0
平安,997,1.0
平常,1055,0.5
平常心,1045,0.5
平息,771,1.0
平方,1089,1.0
平方米,363,1.0
平日,291,0.25
平时,25,1.0
平民,305,0.0
平淡,475,0.5
平稳,963,1.0
平等,385,1.0
平衡,963,1.0
平静,571,0.5
平面,75,1.0
年,396,1.0
年代,234,1.0
年初,79,1.0
年前,291,0.5
年夜饭,235,0.5
年底,396,1.0
年度,396,1.0
年画,222,1.0
年级,85,1.0
年纪,228,1.0
年终,396,0.25
年薪,442,1.0
年轻,228,1.0
年迈,228,1.0
年限,1056,1.0
年龄,228,1.0
并,54,0.0
并且,59,0.0
并列,395,0.5
并行,635,0.75
并购,880,1.0
并非,54,0.25
幸亏,123,0.25
幸免,217,0.25
幸好,59,0.25
幸存,212,1.0
幸福,571,0.5
幸运,148,0.75
幻影,554,1.0
幻想,554,1.0
幻觉,554,1.0
幼儿园,85,1.0
幼稚,173,1.0
幽默,252,0.5
广,576,1.0
广义,1090,1.0
广告,612,1.0
广场,296,0.25
广大,600,1.0
广播,800,1.0
广泛,576,1.0
广阔,812,1.0
庄严,445,0.75
庄园,651,0.5
庄稼,496,1.0
庆典,280,1.0
庆幸,130,1.0
庆祝,906,0.5
庆贺,906,0.75
床,307,1.0
床位,220,0.75
序,507,0.75
序幕,835,0.75
库,1091,1.0
应,143,1.0
应付,1045,1.0
应对,1045,1.0
应当,143,1.0
应急,921,0.25
应有尽有,33,1.0
应用,499,0.5
应聘,185,0.75
应该,143,1.0
应邀,491,0.25
应酬,516,0.25
底,79,1.0
底下,41,1.0
底子,240,0.5
底层,1066,1.0
底线,688,1.0
底蕴,240,0.0
店,179,1.0
庙,616,1.0
庙会,235,1.0
庞大,867,0.75
废,645,1.0
废品,645,1.0
废墟,1092,1.0
废寝忘食,152,0.75
废物,645,1.0
废话,142,0.25
废除,233,0.25
度,960,1.0
度假,434,1.0
度过,1093,0.5
座,966,0.75
座位,469,1.0
座右铭,188,0.75
座谈,341,0.75
座谈会,280,1.0
康复,220,1.0
庸俗,173,1.0
廉价,439,0.75
廉政,609,1.0
廉正,609,1.0
廉洁,609,1.0
延,1094,1.0
延伸,826,0.0
延期,1095,1.0
延续,27,1.0
延缓,1095,1.0
延误,1095,1.0
延长,1095,1.0
建,528,0.5
建交,1096,1.0
建成,528,0.5
建树,243,0.0
建立,528,1.0
建筑,247,0.5
建筑师,705,1.0
建筑物,247,0.5
建议,540,0.75
建设,528,0.5
建造,528,0.5
开,1097,1.0
开业,748,0.5
开会,280,0.75
开关,444,0.0
开创,528,0.5
开办,528,1.0
开动,1098,0.25
开发,717,0.5
开发区,304,1.0
开发商,681,0.25
开口,839,1.0
开启,626,0.25
开场,1051,0.25
开场白,1051,0.75
开垦,758,0.0
开夜车,24,0.5
开天辟地,990,0.25
开头,1051,1.0
开始,900,0.25
开学,85,1.0
开展,617,1.0
开工,748,1.0
开幕,280,1.0
开幕式,280,1.0
开张,1099,1.0
开心,571,1.0
开拓,1035,0.25
开支,1100,1.0
开放,1057,1.0
开朗,252,0.5
开机,435,0.25
开枪,392,1.0
开水,98,0.5
开玩笑,16,0.5
开花,806,1.0
开设,528,1.0
开车,106,1.0
开辟,528,0.5
开通,528,0.5
开采,758,1.0
开销,1100,1.0
开阔,812,1.0
开除,114,1.0
异口同声,116,0.0
异常,140,1.0
异性,373,0.75
异想天开,554,0.75
异议,1101,1.0
弄,309,0.25
弄虚作假,457,0.75
弊病,368,1.0
弊端,368,1.0
式,1102,1.0
弓,729,1.0
引,1103,1.0
引人入胜,367,0.5
引人注目,276,0.75
引入,1104,1.0
引发,362,0.25
引导,787,1.0
引擎,742,1.0
引用,677,0.0
引经据典,677,1.0
引诱,953,0.75
引起,362,0.25
引进,1104,0.5
引领,264,1.0
弘扬,449,1.0
弟,29,1.0
弟子,191,0.75
弟弟,29,1.0
张,1105,1.0
张扬,1106,1.0
张灯结彩,754,1.0
张贴,899,1.0
弥漫,908,0.5
弥补,345,0.5
弦,187,0.5
弯,671,1.0
弯曲,462,0.25
弱,549,1.0
弱势,549,1.0
弱点,368,1.0
弹,970,1.0
弹性,1107,1.0
强,549,1.0
强制,1108,1.0
强加,1108,1.0
强劲,549,0.5
强势,549,1.0
强化,438,1.0
强占,513,1.0
强壮,242,1.0
强大,549,0.25
强度,481,0.25
强烈,549,0.25
强盗,752,0.5
强硬,549,0.25
强行,1108,1.0
强调,416,1.0
强迫,1108,1.0
强项,368,1.0
归,1109,1.0
归宿,821,0.75
归属,1109,1.0
归来,119,1.0
归根到底,313,0.0
归纳,397,1.0
归结,814,1.0
归还,1110,0.25
当,42,0.25
当下,721,1.0
当中,218,1.0
当之无愧,395,0.5
当事人,849,0.75
当今,721,1.0
当代,452,1.0
当众,956,1.0
当作,489,1.0
当初,291,0.75
当前,721,1.0
当务之急,271,1.0
当即,3,1.0
当地,877,1.0
当场,956,1.0
当天,24,1.0
当年,403,0.25
当心,4,1.0
当成,489,1.0
当日,24,1.0
当时,403,1.0
当晚,24,1.0
当然,59,0.5
当真,123,0.5
当着,956,1.0
当选,80,0.75
当面,956,1.0
录,1111,1.0
录像,948,1.0
录制,187,1.0
录取,495,1.0
录音,66,0.5
录音机,66,0.75
形,671,1.0
形势,961,1.0
形容,397,1.0
形式,279,1.0
形形色色,14,1.0
形影不离,466,1.0
形态,1078,0.5
形成,362,0.75
形状,481,0.75
形象,1112,0.75
彩电,654,1.0
彩票,18,0.0
彩色,343,1.0
彩虹,101,1.0
彩霞,101,1.0
彬彬有礼,252,0.75
影像,948,1.0
影响,455,0.75
影响力,388,1.0
影子,456,0.5
影星,562,1.0
影片,92,1.0
影视,448,1.0
影迷,898,1.0
彻夜,24,1.0
彻底,605,0.5
彼此,339,1.0
往,728,1.0
往事,933,1.0
往后,125,1.0
往常,291,0.5
往年,396,0.25
往往,25,0.25
往日,291,0.5
往来,348,1.0
往返,200,0.5
征,1113,1.0
征收,354,0.75
征服,518,0.75
征求,540,0.0
征集,1114,1.0
待,967,1.0
待会儿,142,1.0
待遇,442,1.0
很,140,1.0
很难说,160,1.0
律师,104,1.0
徐徐,154,0.0
徒弟,29,1.0
徒步,434,0.75
得,23,0.75
得不偿失,785,1.0
得了,23,0.75
得以,417,1.0
得体,367,0.5
得出,672,1.0
