token,community,best_cluster_match_fraction
垂,412,0.75
垂头丧气,128,1.0
垃圾,939,1.0
垄断,262,1.0
型,225,1.0
型号,792,0.5
垫,940,0.75
垫子,308,0.75
垫底,521,1.0
垮,941,0.25
埋,942,0.75
埋伏,935,0.0
埋怨,128,1.0
埋没,942,0.25
埋藏,942,0.75
城,752,0.25
城乡,307,0.25
城区,752,1.0
城墙,595,0.5
城市,752,1.0
城里,37,0.75
城镇,752,1.0
培养,888,0.25
培育,888,0.25
培训,437,1.0
培训班,437,1.0
基于,725,1.0
基准,943,1.0
基因,753,0.0
基地,232,1.0
基层,307,0.0
基本,52,0.75
基本上,52,1.0
基本功,33,1.0
基督教,255,1.0
基础,862,1.0
基金,944,0.75
堂,945,0.75
堆,428,0.25
堆砌,643,0.25
堕落,139,1.0
堡垒,946,0.5
堤,937,1.0
堤坝,937,0.75
堪称,272,0.0
堵,947,1.0
堵塞,947,1.0
堵车,523,0.25
塌,941,0.25
塑料,828,0.25
塑料袋,828,0.75
塑造,888,0.25
塔,948,1.0
塞,865,1.0
填,949,0.25
填充,514,0.0
填写,86,0.75
填空,479,1.0
填补,514,0.5
境内,577,1.0
境地,111,0.25
境外,226,1.0
境界,950,0.25
境遇,111,0.25
墓,595,1.0
墓地,595,1.0
墓碑,595,1.0
墙,308,1.0
墙壁,308,1.0
增,639,0.0
增产,244,0.5
增值,414,0.0
增加,425,0.5
增多,951,0.0
增大,425,0.5
增强,425,1.0
增收,198,1.0
增添,685,0.5
增进,425,1.0
增长,76,1.0
墨,705,1.0
墨水,828,0.75
壁画,224,1.0
士兵,612,1.0
士气,507,0.75
壮,219,0.75
壮丽,243,0.75
壮大,807,0.25
壮实,219,1.0
壮胆,952,1.0
壮观,243,0.5
声,60,1.0
声明,953,0.0
声望,384,1.0
声称,878,1.0
声誉,384,1.0
声音,60,1.0
壳,954,0.75
壶,936,1.0
处,457,0.75
处于,955,1.0
处分,211,1.0
处在,955,1.0
处境,111,0.5
处处,696,1.0
处方,240,0.75
处理,956,0.25
处罚,211,1.0
处置,957,1.0
处长,256,1.0
备受,817,1.0
备用,860,1.0
备课,479,0.0
复习,479,1.0
复兴,807,1.0
复制,568,0.75
复印,958,1.0
复原,511,0.75
复发,223,0.5
复合,959,1.0
复杂,213,1.0
复查,960,0.25
复活,511,1.0
复苏,76,0.75
夏令营,437,0.0
夏天,237,0.25
夏季,237,0.25
外,290,1.0
外交,720,0.75
外交官,720,1.0
外企,226,1.0
外公,26,1.0
外出,107,0.5
外卖,961,0.0
外号,403,0.5
外国,226,1.0
外地,226,1.0
外头,37,1.0
外套,100,1.0
外婆,26,1.0
外币,16,0.75
外形,562,0.5
外援,80,1.0
外文,234,0.75
外星人,84,0.5
外来,226,1.0
外汇,383,0.75
外界,622,1.0
外科,223,1.0
外籍,226,1.0
外行,624,1.0
外衣,100,1.0
外表,562,0.25
外观,562,0.5
外语,479,0.25
外貌,219,0.75
外贸,656,0.75
外资,226,1.0
外边,37,1.0
外部,622,1.0
外面,37,1.0
多,962,0.5
多久,159,1.0
多么,140,1.0
多亏,963,1.0
多云,118,1.0
多余,25,0.25
多元,962,0.75
多功能,225,1.0
多劳多得,964,1.0
多半,52,0.5
多媒体,965,1.0
多少,159,1.0
多年,966,1.0
多年来,19,1.0
多心,967,0.5
多数,52,0.25
多方面,36,1.0
多样,340,0.75
多次,13,1.0
多种,8,0.5
多边,968,0.75
夜,22,1.0
夜以继日,151,0.75
夜市,178,0.75
夜总会,178,0.75
夜晚,22,1.0
夜校,81,0.25
夜班,22,1.0
夜里,22,1.0
夜间,22,1.0
够,140,0.0
够呛,77,0.0
大,141,1.0
大事,322,1.0
大于,125,1.0
大人,26,1.0
大众,421,0.0
大伙儿,371,1.0
大会,280,1.0
大体,52,0.75
大体上,52,1.0
大使,720,1.0
大使馆,720,1.0
大公无私,30,0.0
大力,319,0.75
大包大揽,109,1.0
大厅,470,0.75
大厦,470,0.0
大吃一惊,128,1.0
大同小异,40,1.0
大名鼎鼎,274,1.0
大哥,26,1.0
大地,294,0.5
大型,225,1.0
大声,10,0.75
大多,52,0.75
大多数,52,0.25
大大,152,1.0
大大咧咧,189,0.75
大夫,969,0.25
大奖赛,191,1.0
大妈,26,1.0
大姐,26,1.0
大学,81,1.0
大学生,229,0.75
大宗,310,0.5
大家,371,1.0
大家庭,911,0.25
大小,169,0.0
大局,583,1.0
大巴,102,0.75
大师,550,1.0
大幅度,152,1.0
大惊小怪,128,1.0
大意,970,0.75
大批,8,0.75
大方,189,0.75
大有可为,971,1.0
大棚,480,1.0
大楼,470,0.0
大概,132,0.75
大模大样,10,0.5
大款,92,0.75
大气,929,0.0
大海,760,1.0
大熊猫,801,0.5
大爷,26,1.0
大片,88,1.0
大笔,241,1.0
大米,69,1.0
大约,12,1.0
大纲,479,1.0
大肆,573,0.5
大胆,972,0.5
大脑,372,1.0
大腕儿,542,0.5
大臣,590,0.75
大自然,84,0.75
大致,52,0.75
大街,386,0.75
大街小巷,696,0.75
大衣,100,1.0
大规模,588,0.5
大象,402,1.0
大赛,191,0.5
大选,525,1.0
大道,386,1.0
大部分,52,0.25
大都,52,0.75
大量,8,0.75
大门,604,1.0
大队,306,1.0
大陆,226,0.5
大雁,402,1.0
大面积,588,1.0
天,22,0.5
天上,294,1.0
天下,973,1.0
天主教,255,1.0
天使,484,1.0
天分,33,1.0
天地,973,1.0
天堂,928,0.75
天平,974,1.0
天性,894,0.0
天才,550,1.0
天文,929,0.75
天桥,386,0.5
天气,118,1.0
天然,557,0.25
天然气,487,1.0
天生,557,1.0
天真,189,0.75
天空,294,1.0
天线,441,1.0
天经地义,137,1.0
天赋,33,1.0
天长地久,364,0.75
天鹅,402,1.0
太,140,1.0
太太,26,1.0
太平,504,0.25
太极,713,0.5
太极拳,281,1.0
太空,773,1.0
太阳,294,1.0
太阳能,487,0.5
夫人,26,1.0
夫妇,558,0.75
夫妻,669,0.75
失业,975,0.0
失业率,976,1.0
失传,524,0.25
失利,659,0.0
失去,206,0.75
失恋,669,0.75
失控,977,0.5
失效,476,0.5
失明,223,0.25
失望,128,1.0
失灵,947,0.0
失眠,95,0.75
失落,128,1.0
失误,970,1.0
失败,524,0.25
失踪,148,1.0
头,208,1.0
头发,208,1.0
头号,978,1.0
头头是道,126,0.75
头晕,95,1.0
头条,770,1.0
头疼,128,1.0
头脑,950,0.25
头衔,563,0.25
头部,208,1.0
头顶,208,1.0
夸,831,0.0
夸大,85,0.25
夸夸其谈,573,0.25
夸奖,831,0.0
夸张,20,0.0
夸耀,573,0.0
夹,572,0.75
夺,205,0.25
夺冠,191,1.0
夺取,785,0.75
夺魁,191,0.5
奇妙,136,1.0
奇怪,128,1.0
奇特,243,0.25
奇花异草,838,1.0
奇迹,435,1.0
奉献,30,0.0
奋力,151,0.25
奋勇,151,0.75
奋斗,151,1.0
奏,185,1.0
奏效,979,0.75
契机,980,1.0
契约,762,0.75
奔,981,1.0
奔波,23,0.75
奔赴,184,1.0
奔跑,112,0.25
奖,739,1.0
奖励,739,1.0
奖品,228,0.75
奖学金,81,0.75
奖杯,191,0.5
奖牌,191,1.0
奖金,430,1.0
奖项,739,1.0
套,982,0.75
套餐,427,0.0
奠定,685,0.75
奢侈,339,0.75
奢望,879,1.0
奥秘,983,0.0
奥运会,191,1.0
女,261,1.0
女人,26,1.0
女儿,26,1.0
女士,558,1.0
女婿,26,1.0
女子,261,1.0
女孩儿,26,1.0
女性,261,1.0
女朋友,26,1.0
女生,26,1.0
奴隶,303,0.5
奶,69,1.0
奶奶,26,1.0
奶牛,480,1.0
奶粉,312,0.75
奶茶,69,1.0
奸诈,189,0.5
她,26,1.0
她们,26,1.0
好,58,0.75
好久,77,1.0
好事,322,0.75
好人,368,0.5
好似,547,1.0
好像,132,1.0
好友,429,1.0
好吃,69,1.0
好听,131,0.75
好在,132,1.0
好坏,169,0.75
好处,424,0.5
好多,8,0.75
好奇,128,1.0
好奇心,894,0.25
好好,115,1.0
好学,189,1.0
好客,189,0.75
好家伙,131,0.0
好心,963,0.5
好心人,963,0.75
好意,366,0.25
好感,611,0.25
好歹,132,1.0
好比,547,1.0
好玩儿,131,1.0
好看,243,0.5
好笑,128,1.0
好评,831,0.75
好说,131,1.0
好转,76,0.75
好运,55,0.75
如,547,1.0
如一,547,1.0
如下,615,1.0
如今,984,1.0
如何,159,1.0
如同,547,1.0
如实,985,0.25
如意,986,1.0
如愿以偿,923,0.75
如果,132,1.0
如果说,132,0.75
如此,140,1.0
如醉如痴,126,0.25
妄想,537,0.5
妇女,382,0.0
妈,26,1.0
妈妈,26,1.0
妒忌,128,1.0
妖怪,402,0.75
妙,891,1.0
妥,987,1.0
妥协,734,1.0
妥善,972,0.25
妥当,641,1.0
妨害,444,1.0
妨碍,444,0.75
妹,26,1.0
妹妹,26,1.0
妻子,26,1.0
始终,19,1.0
姐,26,1.0
姐妹,26,1.0
姐姐,26,1.0
姑姑,26,1.0
姑娘,26,1.0
姓,988,0.25
姓名,988,0.5
姓氏,188,0.5
委员,256,1.0
委员会,517,0.75
委婉,989,0.5
委屈,128,1.0
委托,405,1.0
姜,62,0.75
姥姥,26,1.0
姥爷,26,1.0
姨,26,1.0
姿势,277,1.0
姿态,277,1.0
威信,384,1.0
威力,716,0.75
威慑,478,0.75
威胁,444,1.0
威风,990,0.25
娃娃,772,1.0
娇惯,189,0.5
娇气,189,0.75
娘,26,1.0
娱乐,436,1.0
娶,26,1.0
婚姻,669,1.0
婚礼,669,0.75
婚纱,100,1.0
婴儿,801,1.0
媒体,770,0.75
媲美,142,0.75
媳妇,26,1.0
嫁,669,1.0
嫁妆,669,0.75
嫂子,26,1.0
嫉妒,128,1.0
嫌,834,1.0
嫌弃,128,1.0
嫌疑,834,0.75
嫦娥,773,1.0
嫩,69,1.0
嬉笑,10,0.75
子,991,1.0
子女,26,1.0
子孙,188,1.0
子弟,188,0.75
子弹,938,1.0
孕妇,801,1.0
孕育,888,1.0
字,234,0.75
字体,234,0.75
字典,234,0.5
字幕,234,0.75
字母,234,0.75
字眼,234,0.25
字迹,234,0.25
存,400,1.0
存在,955,0.0
存心,532,0.75
存折,16,1.0
存放,400,1.0
存款,16,0.75
孙女,26,1.0
孙子,26,1.0
孝敬,366,0.0
孝顺,189,1.0
季,901,1.0
季度,74,1.0
季节,237,0.25
孤儿,445,0.0
孤单,128,1.0
孤独,128,1.0
孤立,947,0.5
孤陋寡闻,285,0.5
孤零零,932,0.5
学,892,0.25
学业,81,0.75
学习,81,0.25
学会,892,0.5
学位,81,0.75
学分,81,0.75
学历,174,0.5
学员,382,0.5
学堂,945,0.5
学士,174,0.75
学子,229,0.25
学年,81,1.0
学时,81,0.75
学期,81,0.75
学术,381,0.75
学校,81,1.0
学生,81,1.0
学科,174,0.5
学者,179,0.5
学艺,161,0.75
学说,597,0.25
学费,81,0.75
学问,33,0.75
学院,81,0.75
孩子,26,1.0
孪生,992,1.0
孵化,888,1.0
宁可,133,1.0
宁愿,119,0.5
宁静,881,1.0
它,371,0.0
它们,371,0.75
宇宙,84,0.5
宇航员,773,1.0
守,935,1.0
守候,935,0.75
守护,935,0.0
守株待兔,706,0.25
安,993,1.0
安全,994,0.0
安宁,881,1.0
安定,881,1.0
安心,881,1.0
安慰,128,0.25
安抚,886,1.0
安排,995,0.75
安检,351,0.0
安眠药,240,0.5
安稳,881,1.0
安置,996,0.75
安装,732,1.0
安逸,881,1.0
安静,881,1.0
完,77,1.0
完了,77,0.0
完全,997,0.5
完善,425,0.75
完备,541,0.5
完好,541,0.25
完成,998,0.75
完整,541,0.5
完毕,998,1.0
完美,999,0.75
完蛋,524,0.75
宏伟,434,1.0
宏大,434,1.0
宏观,1000,1.0
宗,1001,1.0
宗教,255,1.0
宗旨,264,1.0
官,969,1.0
官僚,590,0.0
官僚主义,157,0.5
官兵,382,0.5
官司,101,1.0
官吏,590,0.0
官员,374,1.0
官方,1002,0.5
定,1003,0.25
定为,251,1.0
定义,602,0.0
定价,413,1.0
定位,883,1.0
定做,1003,0.0
定向,639,1.0
定居,662,0.25
定心丸,1004,1.0
定时,797,1.0
定期,797,1.0
定论,41,0.75
定金,349,0.75
宝,473,1.0
宝宝,26,1.0
宝库,771,0.5
宝石,858,1.0
宝藏,771,1.0
宝贝,772,0.5
宝贵,835,0.5
实习,1005,1.0
实事求是,985,0.25
实体,510,0.25
实况,266,1.0
实力,716,0.0
实在,120,0.75
实地,432,1.0
实惠,491,1.0
实施,657,1.0
实物,885,0.5
实现,998,0.0
实用,491,0.25
实行,657,1.0
实话,131,1.0
实话实说,131,1.0
实质,264,0.25
实践,1006,0.5
实际,1007,1.0
实际上,132,1.0
实验,410,1.0
实验室,410,1.0
宠,362,1.0
宠爱,366,0.75
宠物,402,1.0
审,960,0.75
审判,101,1.0
审定,960,0.75
审批,86,0.5
审查,960,0.75
审核,960,0.5
审美,375,0.5
审视,1008,0.25
客人,866,0.25
客厅,308,1.0
客户,866,1.0
客房,249,0.5
客机,98,0.75
客气,189,0.75
客流,464,0.75
客观,985,0.5
客车,329,0.75
客运,102,1.0
宣传,438,1.0
宣告,1009,0.75
宣布,878,1.0
宣扬,573,0.5
宣泄,452,1.0
宣称,878,1.0
宣言,263,0.5
宣誓,953,0.75
宣读,265,0.0
室,781,0.75
宪法,515,0.0
宫,590,1.0
宫廷,590,1.0
宫殿,595,0.5
宰,415,1.0
害,390,0.5
害怕,128,1.0
害羞,128,1.0
害臊,128,1.0
害虫,480,0.75
宴会,280,1.0
家,216,1.0
家乡,1010,1.0
家人,26,1.0
家伙,26,1.0
家具,630,0.75
家务,453,0.25
家喻户晓,274,1.0
家园,296,1.0
家境,399,0.75
家家户户,696,0.0
家属,819,1.0
家庭,1011,0.5
家政,82,0.0
家教,722,1.0
家族,188,1.0
家用,630,0.75
家电,630,1.0
家禽,480,1.0
家里,26,1.0
家长,26,1.0
容光焕发,560,0.75
容忍,734,0.5
容易,154,0.75
容纳,869,0.75
容许,214,1.0
容量,469,0.75
容颜,560,1.0
宽,469,0.25
宽厚,189,1.0
宽容,189,1.0
宽广,242,0.75
宽度,469,0.75
宽恕,734,0.5
宽敞,242,1.0
宽松,1012,1.0
宽泛,242,0.5
宽阔,242,0.75
宾馆,178,0.75
宿舍,308,1.0
寂寞,128,1.0
寂静,533,0.25
寄,205,0.75
寄托,879,0.5
密,1013,0.5
密不可分,870,1.0
密切,608,0.0
密封,1014,0.75
密度,469,0.75
密码,499,0.75
密集,1015,1.0
富,284,1.0
富人,92,0.75
富含,549,0.75
富强,807,1.0
富有,243,0.5
富翁,92,1.0
富裕,92,0.5
富豪,92,1.0
富足,881,1.0
寒假,237,1.0
寒冷,118,1.0
寓意,852,0.75
寓言,435,0.75
寝室,308,1.0
察看,432,1.0
察觉,896,0.5
寡妇,26,1.0
寥寥无几,951,1.0
寸,469,0.25
对,725,1.0
对不起,131,1.0
对于,725,1.0
对付,478,0.5
对准,1016,1.0
对外,1002,1.0
对峙,321,1.0
对应,1017,1.0
对弈,114,0.0
对待,956,0.75
对得起,1018,0.0
对手,759,1.0
对抗,321,1.0
对方,1019,0.5
对比,1020,1.0
对照,1020,0.75
对白,88,1.0
对称,931,0.75
对立,320,0.75
对策,538,1.0
对联,874,0.75
对话,336,1.0
对象,1021,0.75
对面,37,1.0
寺,474,1.0
寺庙,474,0.75
寻,808,1.0
寻常,841,0.0
寻找,808,1.0
寻求,808,1.0
寻觅,808,1.0
导向,529,1.0
导师,179,1.0
导弹,938,1.0
导游,864,0.0
导演,88,1.0
导火索,788,1.0
导致,407,0.75
导航,1022,1.0
寿司,69,1.0
寿命,1023,0.25
封,492,1.0
封建,177,0.5
封锁,947,1.0
封闭,947,1.0
封面,181,0.5
封顶,1024,1.0
射,938,0.75
射击,281,1.0
将,143,0.0
将军,612,1.0
将来,122,0.0
将要,681,0.75
将近,252,0.25
尊严,238,0.5
尊敬,366,0.5
尊贵,339,1.0
尊重,366,0.5
小,141,1.0
小丑,368,0.5
小于,125,1.0
小人,368,1.0
小伙子,26,1.0
小偷儿,26,1.0
小区,249,0.75
小卒,1025,1.0
小吃,69,1.0
小品,185,1.0
小型,225,1.0
小声,10,0.75
小姐,26,1.0
小学,81,1.0
小学生,229,0.75
小孩儿,26,1.0
小康,1026,1.0
小心,606,1.0
小心翼翼,972,0.25
小提琴,185,1.0
小时,678,1.0
小时候,26,1.0
小曲,185,1.0
小朋友,26,1.0
小气,189,0.5
小溪,193,1.0
小王,1027,1.0
小看,544,0.75
小组,910,0.5
小说,88,1.0
小贩,303,0.5
小费,430,0.5
小路,386,1.0
小麦,480,0.75
少,1028,0.75
少不了,1029,1.0
少儿,229,0.75
少女,261,1.0
少年,229,1.0
少数,57,1.0
少有,841,1.0
少林寺,474,0.75
少见,841,1.0
少量,57,0.75
尖,703,0.25
尖端,559,0.75
尖锐,320,0.25
尚,1030,1.0
尚未,681,0.75
尝,1031,0.75
尝试,1032,1.0
尤为,140,1.0
尤其,132,1.0
就,120,0.75
就业,82,0.75
就任,75,1.0
就医,223,0.75
就地,789,1.0
就座,458,0.5
就是,127,1.0
就是说,53,0.5
就算,132,1.0
就职,75,1.0
就要,143,1.0
就诊,223,1.0
就读,81,0.75
就近,789,1.0
就餐,420,0.0
尴尬,128,1.0
尸体,595,1.0
尺,469,0.25
尺子,974,0.5
尺寸,469,0.75
尺度,1033,0.75
尼龙,100,0.75
尽,1034,1.0
尽力,319,0.75
尽可能,319,1.0
尽头,1035,1.0
尽快,319,1.0
尽情,311,0.75
尽早,319,1.0
尽管,132,1.0
尽量,319,0.75
尾声,867,1.0
尾巴,208,1.0
尾气,487,0.25
尿,827,0.0
局,781,0.5
局势,731,0.75
局部,57,0.0
局长,256,1.0
局限,680,0.5
局面,731,1.0
层,1036,1.0
层出不穷,951,0.25
层次,1037,0.75
层面,36,1.0
居住,249,0.75
居民,382,0.0
居民楼,249,0.75
居然,120,0.5
居高临下,516,0.75
屈服,734,1.0
届,280,1.0
届时,14,0.0
屋,308,0.5
屋子,308,1.0
屋顶,308,0.25
屏幕,555,1.0
展出,361,0.25
展开,867,1.0
展望,709,1.0
展现,94,0.5
展示,94,0.5
展览,280,1.0
展览会,280,1.0
属,1038,0.75
属于,332,0.25
属性,602,1.0
屠杀,387,1.0
屡,13,1.0
屡次,13,1.0
履行,287,1.0
屯,306,1.0
山,193,1.0
山冈,193,1.0
山区,193,1.0
山坡,193,1.0
山寨,728,1.0
山岭,193,1.0
山峰,193,1.0
山川,193,1.0
山谷,193,1.0
山路,386,1.0
山顶,193,1.0
屹立,932,1.0
岁,230,1.0
岁数,230,0.75
岁月,783,1.0
岂有此理,131,0.0
岗位,82,0.75
岛,760,1.0
岛屿,760,1.0
岩石,193,1.0
岳母,26,1.0
岳父,26,1.0
岸,937,0.75
岸上,37,1.0
峡谷,193,1.0
峰会,280,1.0
峰回路转,735,0.25
崇尚,526,0.75
崇拜,611,0.5
崇高,434,0.75
崛起,807,1.0
崩溃,524,0.75
崭新,586,1.0
巅峰,464,0.75
川流不息,902,0.75
巡逻,351,1.0
工业,195,0.25
工人,382,1.0
工会,517,0.75
工作,323,1.0
工作日,678,1.0
工作量,323,0.75
工具,1039,1.0
工厂,655,1.0
工商,607,0.75
工商界,377,0.5
工地,732,1.0
工夫,110,0.75
工序,700,1.0
工整,243,0.75
工科,174,0.5
工程,732,1.0
工程师,179,0.75
工艺,700,1.0
工艺品,224,0.75
工资,430,1.0
左,837,1.0
左右,73,0.75
左边,37,1.0
左顾右盼,10,1.0
巧,891,1.0
巧克力,69,1.0
巧合,136,0.0
巧妙,641,0.5
巨人,1040,1.0
巨型,225,1.0
巨大,241,0.25
巨头,1040,0.0
巨星,542,0.5
巨额,241,1.0
巩固,425,0.75
巫婆,401,0.5
差,534,1.0
差不多,40,0.5
差别,534,1.0
差异,534,1.0
差距,534,1.0
差错,970,1.0
差额,534,1.0
已,681,1.0
已经,681,1.0
巴不得,133,1.0
巴士,102,0.75
市,752,1.0
市区,752,1.0
市场,197,1.0
市场经济,571,0.75
市民,866,1.0
市长,256,1.0
布,1041,0.5
布局,1042,0.75
布满,554,0.0
布置,996,1.0
帅,172,1.0
帅哥,26,1.0
帆,1043,1.0
帆船,281,0.5
师傅,26,1.0
师父,26,1.0
师生,382,0.5
师范,81,1.0
师资,81,1.0
师长,612,1.0
希望,879,1.0
帐子,308,0.75
帐篷,1044,1.0
帖子,770,0.5
帘子,308,0.75
帝国,590,1.0
帝国主义,177,1.0
带,1045,1.0
带动,704,1.0
带头,260,1.0
带头人,379,0.75
带有,359,1.0
带来,685,0.0
带路,864,1.0
带队,832,1.0
带领,832,1.0
席,458,1.0
席位,458,1.0
帮,663,1.0
帮助,663,1.0
帮忙,663,1.0
帮手,663,1.0
常,153,1.0
常人,217,1.0
常常,153,1.0
常年,19,0.0
常态,1046,1.0
常温,1014,0.5
常理,597,0.25
常用,483,0.75
常见,841,1.0
常规,440,0.5
常识,597,0.5
帽子,100,1.0
幅,224,0.75
幅度,1047,1.0
幕,1048,0.5
幕后,708,0.75
幢,249,0.75
干,693,0.75
干事,719,1.0
干什么,159,1.0
干净,632,0.75
干吗,131,1.0
干戈,1049,1.0
干扰,701,0.75
干旱,520,0.0
干杯,1050,1.0
干活儿,90,1.0
干涉,177,0.75
干燥,118,1.0
干脆,3,0.75
干部,382,1.0
干预,391,1.0
平,1051,1.0
平价,413,0.5
平凡,217,0.75
平原,193,1.0
平台,466,0.25
平和,189,0.5
平均,12,1.0
平坦,242,1.0
平安,504,1.0
平常,91,0.0
平常心,1052,0.25
平息,1053,0.75
平方,358,1.0
平方米,358,1.0
平日,91,0.75
平时,153,0.75
平民,598,0.25
平淡,298,0.0
平稳,233,0.75
平等,238,0.5
平衡,931,1.0
平静,881,1.0
平面,562,0.75
年,584,0.75
年代,236,1.0
年初,74,1.0
年前,74,0.5
年夜饭,69,0.25
年底,74,1.0
年度,584,0.5
年画,224,1.0
年级,81,1.0
年纪,230,0.75
年终,584,1.0
年薪,430,1.0
年轻,230,0.75
年迈,230,1.0
年限,502,1.0
年龄,230,0.75
并,187,1.0
并且,187,1.0
并列,489,1.0
并行,618,1.0
并购,849,1.0
并非,127,1.0
幸亏,132,1.0
幸免,749,0.75
幸好,132,1.0
幸存,148,1.0
幸福,881,1.0
幸运,55,0.25
幻影,537,1.0
幻想,537,0.5
幻觉,537,0.75
幼儿园,81,1.0
幼稚,139,0.75
幽默,189,0.75
广,1054,0.5
广义,1000,1.0
广告,438,0.75
广场,470,1.0
广大,582,0.25
广播,266,1.0
广泛,1054,1.0
广阔,242,0.5
庄严,434,1.0
庄园,296,1.0
庄稼,838,0.75
庆典,280,1.0
庆幸,128,1.0
庆祝,1050,0.75
庆贺,1050,1.0
床,308,1.0
床位,1055,1.0
序,1056,0.75
序幕,867,1.0
库,1057,1.0
应,143,1.0
应付,956,0.0
应对,956,0.0
应当,143,1.0
应急,994,0.75
应有尽有,29,1.0
应用,483,0.5
应聘,619,0.25
应该,143,0.75
应邀,432,1.0
应酬,493,1.0
底,1058,1.0
底下,37,1.0
底子,862,0.5
底层,1036,1.0
底线,667,0.0
底蕴,990,0.25
店,178,1.0
庙,595,1.0
庙会,237,1.0
庞大,241,0.25
废,625,0.0
废品,625,0.0
废墟,1044,0.75
废寝忘食,151,0.75
废物,939,1.0
废话,131,1.0
废除,567,0.25
度,1059,1.0
度假,420,0.5
度过,1060,1.0
座,457,0.5
座位,102,0.75
座右铭,894,0.5
座谈,186,0.0
座谈会,280,1.0
康复,223,1.0
庸俗,139,1.0
廉价,491,0.5
廉政,1061,1.0
廉正,1061,1.0
廉洁,1061,0.75
延,1062,1.0
延伸,1063,0.5
延期,1064,0.75
延续,500,1.0
延缓,1064,0.5
延误,1064,0.75
延长,1064,0.25
建,276,0.25
建交,336,0.0
建成,276,0.5
建树,246,0.5
建立,276,0.75
建筑,249,0.75
建筑师,179,0.0
建筑物,249,0.75
建议,795,0.75
建设,276,0.25
建造,276,0.25
开,1065,0.5
开业,1066,1.0
开会,493,0.25
开关,360,0.0
开创,685,0.75
开办,276,1.0
开动,654,0.0
开发,1067,0.5
开发区,752,0.75
开发商,222,1.0
开口,811,1.0
开启,867,1.0
开场,78,0.5
开场白,17,0.5
开垦,1068,0.25
开夜车,90,0.25
开天辟地,273,0.25
开头,78,0.75
开始,867,0.75
开学,81,1.0
开展,657,0.75
开工,732,1.0
开幕,280,1.0
开幕式,280,1.0
开张,1066,1.0
开心,881,0.25
开拓,685,0.0
开支,430,0.5
开放,104,0.75
开朗,189,1.0
开机,1069,1.0
开枪,387,1.0
开水,69,1.0
开玩笑,131,0.0
开花,838,1.0
开设,276,1.0
开车,90,0.0
开辟,276,0.75
开通,276,0.5
开采,342,1.0
开销,430,0.5
开阔,242,1.0
开除,211,0.25
异口同声,831,0.0
异常,140,1.0
异性,261,0.0
异想天开,537,0.5
异议,1070,0.5
弄,572,1.0
弄虚作假,85,0.0
弊病,424,1.0
弊端,424,1.0
式,1071,1.0
弓,1072,0.0
引,1073,1.0
引人入胜,243,0.5
引人注目,163,1.0
引入,1074,1.0
引发,407,0.5
引导,704,0.0
引擎,730,0.75
引用,1075,0.0
引经据典,398,0.5
引诱,108,0.25
引起,407,0.5
引进,1073,1.0
引领,704,0.25
弘扬,526,1.0
弟,26,1.0
弟子,474,0.75
弟弟,26,1.0
张,982,1.0
张扬,1076,1.0
张灯结彩,895,0.0
张贴,874,1.0
弥漫,1077,0.25
弥补,514,0.5
弦,1072,1.0
弯,412,0.5
弯曲,112,0.0
弱,1078,0.25
弱势,1078,0.5
弱点,424,0.75
弹,938,1.0
弹性,1079,0.75
强,1078,0.5
强制,214,0.5
强加,1080,0.75
强劲,426,0.75
强势,1078,1.0
强化,425,1.0
强占,262,0.75
强壮,219,1.0
强大,426,0.75
强度,469,0.5
强烈,215,0.25
强盗,177,0.5
强硬,535,0.0
强行,214,0.5
强调,878,1.0
强迫,214,0.75
强项,1081,0.5
归,1038,0.75
归宿,1035,0.75
归属,1038,1.0
归来,906,0.75
归根到底,697,0.5
归纳,671,1.0
归结,788,0.0
归还,509,1.0
当,38,1.0
当下,984,1.0
当中,221,1.0
当之无愧,272,0.0
当事人,101,1.0
当今,984,1.0
当代,548,1.0
当众,1082,1.0
当作,251,1.0
当初,91,1.0
当前,984,1.0
当务之急,267,1.0
当即,3,1.0
当地,845,1.0
当场,1082,0.75
当天,22,0.75
当年,91,1.0
当心,606,1.0
当成,251,1.0
当日,22,0.75
当时,14,1.0
当晚,22,1.0
当然,132,1.0
当真,132,1.0
当着,1082,1.0
当选,75,1.0
当面,1082,0.75
录,779,0.0
录像,921,0.25
录制,266,1.0
录取,81,0.75
录音,921,0.25
录音机,555,0.5
形,562,0.75
形势,731,1.0
形容,275,0.75
形式,538,0.5
形形色色,8,0.5
形影不离,346,1.0
形态,562,0.0
形成,357,0.5
形状,562,1.0
形象,384,0.25
彩电,630,1.0
彩票,1083,0.5
彩色,341,1.0
彩虹,294,1.0
彩霞,294,1.0
彬彬有礼,189,1.0
影像,921,1.0
影响,444,1.0
影响力,384,1.0
影子,1084,1.0
影星,542,1.0
影片,88,1.0
影视,436,1.0
影迷,866,1.0
彻夜,22,0.75
彻底,997,0.5
彼此,293,0.75
往,863,0.75
往事,904,0.75
往后,122,1.0
往常,91,1.0
往年,91,1.0
往往,120,0.75
往日,91,1.0
往来,653,1.0
往返,653,0.75
征,1085,0.5
征收,607,0.75
征服,785,0.75
征求,1085,0.5
征集,1085,0.25
待,1086,1.0
待会儿,115,0.75
待遇,430,1.0
很,140,1.0
很难说,41,0.75
律师,101,1.0
徐徐,152,0.0
徒弟,26,1.0
徒步,420,0.75
得,77,0.0
得不偿失,661,0.5
