token,community,size,mean_cosine_to_own_others,nearest_other_community,cosine_margin,cosine_silhouette,max_membership,second_community,second_membership,membership_margin,normalized_membership_entropy,hsk_levels,pinyin,dictionary_translation,dictionary_translation_source,second_component_representatives,repeat_cluster_match_fraction
航天,25,107,0.23530228222257593,135,-0.033836075737598115,-0.044247648385746366,0.9999996364092233,4,1.0623275275375904e-7,0.9999995301764706,1.1912245770011348e-6,7-9,hángtiān,space flight,Translation,政党 | 议会 | 宪法 | 政权 | 国会 | 议员 | 人权 | 民主 | 内阁 | 宗教 | 军队 | 总统,0.75
文娱,25,107,0.23527175239291165,8,-0.024349938836430607,-0.0318412964508949,0.9997526534386654,10,0.0002472764828720106,0.9995053769557933,0.0004345112857281814,6,wényú,cultural recreation; entertainment,Translation,乒乓球 | 田径 | 体操 | 网球 | 篮球 | 羽毛球 | 排球 | 举重 | 摔跤 | 台球 | 棒球 | 武术,0.25
公共,25,107,0.23457171487637593,136,-0.008540393693794723,-0.01115766670735889,0.9999400769004625,7,0.00003108415153139532,0.9999089927489311,0.00012963665996753982,3,gōnggòng,public; common; communal,Translation,饭店 | 旅馆 | 饭馆 | 餐厅 | 餐馆 | 宾馆 | 商场 | 酒楼 | 旅店 | 酒吧 | 酒店 | 公寓,0.25
财经,25,107,0.23312441062319267,183,0.008978958619451888,0.011572992183446158,0.9969962661821852,147,0.0018898810932338544,0.9951063850889513,0.004372463063586429,7-9,cáijīng,finance and economics,Translation,主任 | 秘书 | 处长 | 院长 | 总经理 | 总监 | 总裁 | 秘书长 | 局长 | 部长 | 董事长 | 顾问,0.0
数字,25,107,0.2328686394078271,0,-0.025060868472118136,-0.03266828832649068,0.9980555932062287,183,0.0018400770407322328,0.9962155161654965,0.0027406834276992942,2,shùzì,numeral; digit; number; figure; amount; digital (electronics etc),Translation,网站 | 下载 | 主页 | 网页 | 网址 | 博客 | 微信 | 电子邮件 | 邮件 | 短信 | 登录 | 微博,0.5
低碳,25,107,0.23240546009775329,142,-0.0011899800614975642,-0.0015502716598909795,0.999999505422801,142,2.9458428677929643e-7,0.9999992108385143,1.5507835569787532e-6,7-9,dītàn,(attributive) low-carbon; low-carb (diet),Translation,燃料 | 燃气 | 煤气 | 设备 | 发电 | 零件 | 配件 | 部件 | 天然气 | 管道 | 热水器 | 电池,0.5
对外,25,107,0.23090572908071458,145,0.00039714508883187394,0.0005161137350851747,0.9994303138518307,147,0.0005646770184452174,0.9988656368333855,0.0009169492576609729,6,duìwài,external; foreign; pertaining to external or foreign (affairs),Translation,主任 | 秘书 | 处长 | 院长 | 总经理 | 总监 | 总裁 | 秘书长 | 局长 | 部长 | 董事长 | 顾问,0.75
中介,25,107,0.2295753145688881,7,-0.036509254380998474,-0.047388479459960005,0.9999339178062153,38,0.00006553452159259895,0.9998683832846227,0.0001332171147871247,4,zhōngjiè,to act as intermediary; to link; intermediate; inter-; agency; agent,Translation,市场 | 品牌 | 行业 | 企业 | 产品 | 国内 | 厂商 | 厂家 | 渠道 | 业务 | 消费 | 优质,0.25
人工智能,25,107,0.22860751058232845,176,-0.024460991323681708,-0.03171017563594309,0.9961224743596322,176,0.0034660774157887577,0.9926563969438434,0.005055284957637211,7-9,réngōng-zhìnéng,artificial intelligence (AI),Translation,新型 | 微型 | 多功能 | 小型 | 智能 | 轻型 | 高科技 | 新式 | 大型 | 研发 | 研制 | 巨型,0.0
综合,25,107,0.22807062388634564,96,0.0008562867438260957,0.0011080520576170754,0.9999813134751185,136,7.729470053420227e-6,0.9999735840050651,0.00004774792530518319,4,zōnghé,comprehensive; composite; synthesized; mixed; to sum up; to integrate; to synthesize,Translation,培训 | 师资 | 民办 | 教育 | 中小学 | 函授 | 国学 | 办学 | 私立 | 家教 | 培训班 | 工科,0.5
海关,25,107,0.22775798916310303,79,-0.039237515581248106,-0.05080986922574372,0.9996913819028028,79,0.00030764327064965164,0.9993837386321531,0.000530457877657466,3,hǎiguān,customs (i.e. border crossing inspection),Translation,车票 | 机票 | 旅客 | 乘车 | 退票 | 登机 | 航班 | 签证 | 行李 | 卧铺 | 乘坐 | 护照,0.5
股份,25,107,0.22712666770142995,190,-0.0020873402165648702,-0.0027007533179557374,0.9645590886221214,190,0.034633917258600315,0.929925171363521,0.029798941107171597,7-9,gǔfèn,a share (in a company); stock,Translation,金额 | 总额 | 总量 | 累计 | 合计 | 利润 | 规模 | 总计 | 总数 | 产量 | 占 | 平均,1.0
利率,25,107,0.22683095189484123,153,-0.030907046742201766,-0.039974500813175357,0.6109700637131387,190,0.38897790654022213,0.22199215717291654,0.12624243692815224,7-9,lìlǜ,interest rates,Translation,金额 | 总额 | 总量 | 累计 | 合计 | 利润 | 规模 | 总计 | 总数 | 产量 | 占 | 平均,0.25
收购,25,107,0.22671605976725934,145,-0.0075986330183303585,-0.009826446177122727,0.9999806712742162,162,0.000013848674139091515,0.9999668226000771,0.00004673824202371743,5,shōugòu,to purchase (from various places); to acquire (a company),Translation,审查 | 裁定 | 申请 | 裁决 | 受理 | 判决 | 审核 | 驳回 | 审批 | 公示 | 起诉 | 登记,0.25
机构,25,107,0.22603680827496894,38,-0.005872015298081346,-0.0075869438764828495,0.9906662091672516,147,0.006409699003869642,0.9842565101633819,0.01114545732302309,4,jīgòu,mechanism; structure; organization; agency; institution,Translation,主任 | 秘书 | 处长 | 院长 | 总经理 | 总监 | 总裁 | 秘书长 | 局长 | 部长 | 董事长 | 顾问,0.25
治理,25,107,0.2241799824126053,96,-0.02925639817984696,-0.03771029042383693,0.9997237394965198,12,0.00014637685618661023,0.9995773626403333,0.0005328127950770566,5,zhìlǐ,to govern; to administer; to manage; to control; governance,Translation,机关 | 干部 | 监察 | 部门 | 监督 | 执法 | 组织 | 基层 | 协调 | 协作 | 部队 | 公安,0.0
环球,25,107,0.22281407087687669,66,0.01916721938604235,0.0240687431473397,0.9999982587509731,0,9.80086435324107e-7,0.9999972786645378,4.996145383442249e-6,7-9,huánqiú,around the world; worldwide,Translation,电脑 | 显示器 | 硬盘 | 打印机 | 屏幕 | 录音机 | 摄像机 | 音响 | 鼠标 | 相机 | 手机 | 磁盘,0.0
一揽子,25,107,0.21969222619695436,186,-0.01429111659745863,-0.018314717701461466,0.9999997960161048,153,1.9345696885292192e-7,0.9999996025591359,6.396145429892284e-7,7-9,yīlǎnzi,all-inclusive; undiscriminating,Translation,利息 | 缴纳 | 退休金 | 学费 | 交纳 | 返还 | 手续费 | 房租 | 减免 | 工资 | 租金 | 补助,0.5
国家,25,107,0.21684593393239904,4,-0.039852047479665864,-0.05088659972075773,0.8536167493809727,4,0.1460615077302179,0.7075552416507548,0.07908134775544973,1,guójiā,country; nation; state,Translation,政党 | 议会 | 宪法 | 政权 | 国会 | 议员 | 人权 | 民主 | 内阁 | 宗教 | 军队 | 总统,0.25
重大,25,107,0.21359248384630158,192,-0.029604391414236958,-0.037645102324341206,0.9999999695895672,64,2.521811002372521e-8,0.9999999443714571,1.0929376740533342e-7,3,zhòngdà,great; important; major; significant,Translation,欺骗 | 扰乱 | 妨害 | 纵容 | 妨碍 | 损害 | 破坏 | 违背 | 阻碍 | 误导 | 掩盖 | 逃避,0.0
黄金,25,107,0.21280379429071283,35,-0.007751146568026057,-0.00984652429954485,0.9996169311913818,38,0.0003781958524210646,0.9992387353389608,0.0006470189050124633,4,huángjīn,gold; golden (opportunity); prime (time),Translation,市场 | 品牌 | 行业 | 企业 | 产品 | 国内 | 厂商 | 厂家 | 渠道 | 业务 | 消费 | 优质,0.5
债,25,107,0.20907087578470415,153,-0.00866501818436835,-0.010955492621371351,0.9991468086245812,190,0.0007066562189263949,0.9984401524056548,0.001377584479642126,6,zhài,debt,Translation,金额 | 总额 | 总量 | 累计 | 合计 | 利润 | 规模 | 总计 | 总数 | 产量 | 占 | 平均,1.0
资讯,25,107,0.20857346771580945,183,-0.046793122690164585,-0.05912503660334942,0.9845790332157645,183,0.0153231667221341,0.9692558664936304,0.015143747665635612,7-9,zīxùn,information,Translation,网站 | 下载 | 主页 | 网页 | 网址 | 博客 | 微信 | 电子邮件 | 邮件 | 短信 | 登录 | 微博,0.0
东方,25,107,0.1972541732795118,123,-0.034120374482356636,-0.042504580337403924,0.9945820630796127,163,0.005402855274405426,0.9891792078052073,0.006378475512199269,2,dōngfāng,the East; the Orient; two-character surname Dongfang; east,Translation,北部 | 南部 | 沿岸 | 海岸 | 东部 | 东南 | 河 | 山区 | 市区 | 沿海 | 湖 | 西部,0.0
长城,25,107,0.18354145491109428,45,-0.027578049444163227,-0.03377764812438845,0.9433213168170846,163,0.0560218728977252,0.8872994439193594,0.041858790101112583,3,Chángchéng,the Great Wall,Translation,北部 | 南部 | 沿岸 | 海岸 | 东部 | 东南 | 河 | 山区 | 市区 | 沿海 | 湖 | 西部,0.5
操场,26,70,0.4129735358091056,106,0.03624111721677825,0.05814696335549229,0.9999628406429709,106,0.00003715934770747516,0.9999256812952635,0.00007855233854060774,4,cāochǎng,playground; sports field; drill ground,Translation,柜子 | 书桌 | 桌子 | 卧室 | 椅子 | 屋子 | 凳子 | 窗子 | 房间 | 书橱 | 客厅 | 书柜,0.75
过道,26,70,0.4085025974479767,106,-0.06756825496549723,-0.11423254721656106,0.999935438052978,106,0.00006403955347687596,0.9998713984995011,0.00013039024712931325,7-9,guòdào,passageway; corridor; aisle,Translation,柜子 | 书桌 | 桌子 | 卧室 | 椅子 | 屋子 | 凳子 | 窗子 | 房间 | 书橱 | 客厅 | 书柜,0.25
大楼,26,70,0.4036826392912287,7,0.082748738828054,0.12185667769970396,0.9999999912217561,7,8.778244892511297e-9,0.9999999824435112,3.2392082280369755e-8,4,dà lóu,"building (a relatively large, multistory one)",Translation,饭店 | 旅馆 | 饭馆 | 餐厅 | 餐馆 | 宾馆 | 商场 | 酒楼 | 旅店 | 酒吧 | 酒店 | 公寓,0.75
教学楼,26,70,0.39974150018078386,106,0.0383867597730736,0.06010654459030926,0.9999998491162189,106,1.1144767283183319e-7,0.999999737668546,4.921295492948585e-7,1,jiàoxuélóu,teaching block; school building,Translation,柜子 | 书桌 | 桌子 | 卧室 | 椅子 | 屋子 | 凳子 | 窗子 | 房间 | 书橱 | 客厅 | 书柜,0.75
大厅,26,70,0.3997305311428668,106,0.055337938740495696,0.084407128563835,0.9999999999454587,7,5.437283299622418e-11,0.9999999998910859,2.5377948568244676e-10,5,dàtīng,hall; lounge,Translation,饭店 | 旅馆 | 饭馆 | 餐厅 | 餐馆 | 宾馆 | 商场 | 酒楼 | 旅店 | 酒吧 | 酒店 | 公寓,0.75
楼梯,26,70,0.3989638606394405,106,-0.057730537589849806,-0.0960516910867775,0.9995472841310475,106,0.00045264792216789254,0.9990946362088796,0.0007435009350562752,4,lóutī,stair; staircase,Translation,柜子 | 书桌 | 桌子 | 卧室 | 椅子 | 屋子 | 凳子 | 窗子 | 房间 | 书橱 | 客厅 | 书柜,0.25
礼堂,26,70,0.39759078801322195,106,0.06208806854053489,0.09343615144860298,0.9999999999998153,57,1.2096064259216483e-13,0.9999999999996942,1.0767776006686574e-12,6,lǐtáng,assembly hall; auditorium,Translation,墓 | 遗物 | 遗址 | 宫殿 | 墓地 | 博物馆 | 古迹 | 墓碑 | 坟墓 | 文物 | 碑 | 纪念馆,0.75
居民楼,26,70,0.38865193979356,7,0.0005713533298076223,0.0009337068201606693,0.9996516851141195,7,0.0003483079362592968,0.9993033771778602,0.0005891984100029367,7-9,jūmínlóu,apartment building; residential tower,Translation,饭店 | 旅馆 | 饭馆 | 餐厅 | 餐馆 | 宾馆 | 商场 | 酒楼 | 旅店 | 酒吧 | 酒店 | 公寓,0.75
楼房,26,70,0.3866091606880764,106,-0.0018067872476678626,-0.002945572597228053,0.9976608433277304,7,0.002334291949273462,0.9953265513784569,0.00312209486750439,6,lóufáng,a building of two or more stories,Translation,饭店 | 旅馆 | 饭馆 | 餐厅 | 餐馆 | 宾馆 | 商场 | 酒楼 | 旅店 | 酒吧 | 酒店 | 公寓,0.75
人行道,26,70,0.3826575683894465,185,0.03010730317346777,0.04650137540563064,0.9999853980635999,185,0.00001460191482541047,0.9999707961487745,0.00003344180779450308,7-9,rénxíngdào,sidewalk,Translation,车辆 | 货车 | 火车 | 行驶 | 列车 | 公交车 | 电车 | 公共汽车 | 慢车 | 警车 | 车道 | 出租车,0.25
体育馆,26,70,0.3820563353340781,10,0.07258537360925515,0.10511559917966797,0.9999999999997158,7,2.204679923884834e-13,0.9999999999994953,1.6733308949690589e-12,2,tǐyùguǎn,gym; gymnasium; stadium,Translation,饭店 | 旅馆 | 饭馆 | 餐厅 | 餐馆 | 宾馆 | 商场 | 酒楼 | 旅店 | 酒吧 | 酒店 | 公寓,0.75
楼,26,70,0.3817451564728733,106,0.018604304629302737,0.029212589130827762,0.9999844732367699,7,0.00001552671534564874,0.9999689465214242,0.000035379969951657785,1,lóu,house with more than 1 story; storied building; floor; surname Lou,Translation,饭店 | 旅馆 | 饭馆 | 餐厅 | 餐馆 | 宾馆 | 商场 | 酒楼 | 旅店 | 酒吧 | 酒店 | 公寓,1.0
草坪,26,70,0.3809800828582338,45,0.015802605514366685,0.02489295031349494,0.9999980780690261,45,1.921930881629919e-6,0.9999961561381444,5.137240900216483e-6,7-9,cǎopíng,lawn,Translation,山岭 | 山坡 | 树林 | 峡谷 | 茂密 | 沼泽 | 山谷 | 礁石 | 丘陵 | 山峰 | 高山 | 小溪,0.75
广场,26,70,0.3797668417346157,7,0.06668739001633284,0.09708166422324474,0.9999999990413784,57,7.400580381843807e-10,0.9999999983013204,4.057048691812091e-9,2,guǎngchǎng,public square; plaza,Translation,墓 | 遗物 | 遗址 | 宫殿 | 墓地 | 博物馆 | 古迹 | 墓碑 | 坟墓 | 文物 | 碑 | 纪念馆,0.75
地下室,26,70,0.3773184849043456,106,-0.024938287292735284,-0.04004982754129829,0.999236877683099,106,0.0007631182552814167,0.9984737594278176,0.001177854475454152,6,dìxiàshì,basement; cellar,Translation,柜子 | 书桌 | 桌子 | 卧室 | 椅子 | 屋子 | 凳子 | 窗子 | 房间 | 书橱 | 客厅 | 书柜,0.25
围墙,26,70,0.3771875701641601,106,-0.00293605612025849,-0.0047141899865941524,0.9999999966538269,106,3.2892923934794182e-9,0.9999999933645345,1.30112841286789e-8,7-9,wéiqiáng,perimeter wall; fence,Translation,柜子 | 书桌 | 桌子 | 卧室 | 椅子 | 屋子 | 凳子 | 窗子 | 房间 | 书橱 | 客厅 | 书柜,0.75
看台,26,70,0.37245740248581,106,0.05120314231296019,0.07543788389154328,0.9999999999999147,197,8.902683498957759e-14,0.9999999999998257,5.380287338289755e-13,7-9,kàntái,terrace; spectator's grandstand; viewing platform,Translation,棍子 | 棍 | 绳子 | 竹竿 | 枪 | 刀 | 禅杖 | 箭 | 钩子 | 弓 | 杆 | 梯子,1.0
球场,26,70,0.3643649964125429,10,0.04154774394569111,0.0613538134233954,0.9999999999919993,10,4.833047557172791e-12,0.9999999999871663,4.1537367349090954e-11,2,qiúchǎng,stadium; sports ground; court; pitch; field; golf course,Translation,乒乓球 | 田径 | 体操 | 网球 | 篮球 | 羽毛球 | 排球 | 举重 | 摔跤 | 台球 | 棒球 | 武术,0.75
游泳池,26,70,0.36424501079401744,106,0.01589679444329528,0.024394615102981153,0.9999999763935964,106,2.3565986029760168e-8,0.9999999528276103,8.275721804812037e-8,5,yóuyǒngchí,swimming pool,Translation,柜子 | 书桌 | 桌子 | 卧室 | 椅子 | 屋子 | 凳子 | 窗子 | 房间 | 书橱 | 客厅 | 书柜,0.75
体育场,26,70,0.36365433568541294,10,0.07230525259513387,0.10203225716611222,0.9999999999935341,7,4.233673263031862e-12,0.9999999999893003,3.365761498385383e-11,2,tǐyùchǎng,stadium,Translation,饭店 | 旅馆 | 饭馆 | 餐厅 | 餐馆 | 宾馆 | 商场 | 酒楼 | 旅店 | 酒吧 | 酒店 | 公寓,0.75
栏杆,26,70,0.3609168634401971,106,-0.05696335274273795,-0.08913293041868191,0.9999941652842043,106,5.647853709842305e-6,0.9999885174304944,0.000014553447026415314,7-9,lángān,railing; banister,Translation,柜子 | 书桌 | 桌子 | 卧室 | 椅子 | 屋子 | 凳子 | 窗子 | 房间 | 书橱 | 客厅 | 书柜,0.5
建筑物,26,70,0.35947865583980304,57,0.03406826304267435,0.05050220560606555,0.9999999986358148,7,1.3411233352943947e-9,0.9999999972946915,5.5389112848773615e-9,7-9,jiànzhùwù,building; structure; edifice,Translation,饭店 | 旅馆 | 饭馆 | 餐厅 | 餐馆 | 宾馆 | 商场 | 酒楼 | 旅店 | 酒吧 | 酒店 | 公寓,0.75
大厦,26,70,0.3590080195666704,7,0.03242608531250191,0.04815149304999563,0.9999999999974136,7,2.469515884478996e-12,0.9999999999949442,1.3603511472248599e-11,7-9,dàshà,(used in the names of grand buildings such as 百老汇大厦 Broadway Mansions (in Shanghai) or 帝国大厦 Empire State Building etc),Translation,饭店 | 旅馆 | 饭馆 | 餐厅 | 餐馆 | 宾馆 | 商场 | 酒楼 | 旅店 | 酒吧 | 酒店 | 公寓,0.75
公园,26,70,0.35840957873017254,57,0.01756576834642609,0.0266488711221122,0.9999089072314272,163,0.00007563493295848105,0.9998332722984687,0.0001865170054528148,2,gōngyuán,park (for public recreation),Translation,北部 | 南部 | 沿岸 | 海岸 | 东部 | 东南 | 河 | 山区 | 市区 | 沿海 | 湖 | 西部,0.75
幢,26,70,0.3558025608553084,7,0.038101596933375836,0.05584295875953175,0.9999959918639582,7,4.008129912925013e-6,0.9999919837340452,0.000010157576735155038,7-9,zhuàng,banner; classifier for buildings; carriage curtain (old),Translation,饭店 | 旅馆 | 饭馆 | 餐厅 | 餐馆 | 宾馆 | 商场 | 酒楼 | 旅店 | 酒吧 | 酒店 | 公寓,0.75
马路,26,70,0.3534432485148813,185,0.007610114556306502,0.011633292591472595,0.9999568965814957,185,0.000043102319445184573,0.9999137942620505,0.00008991285614674302,1,mǎlù,street; road,Translation,车辆 | 货车 | 火车 | 行驶 | 列车 | 公交车 | 电车 | 公共汽车 | 慢车 | 警车 | 车道 | 出租车,0.25
走廊,26,70,0.3532590567169353,106,-0.008866563295140906,-0.013709605657763482,0.9999999801870703,7,1.9799775783582238e-8,0.9999999603872944,7.008819815143192e-8,7-9,zǒuláng,corridor; aisle; hallway; passageway; veranda,Translation,饭店 | 旅馆 | 饭馆 | 餐厅 | 餐馆 | 宾馆 | 商场 | 酒楼 | 旅店 | 酒吧 | 酒店 | 公寓,1.0
