id,name,stage,baseline,k,weight,q,resolution,edges,isolates,valid,pareto,guards_pass,guard_failures,endpoint_limited,improvements,regressions,improved_metrics,worst_regression_tolerances,communities_median,communities_min,communities_max,coverage_min,largest_share_max,largest_size_median,fraction_3_to_30,fraction_over_100,build_seconds,solver_seconds_mean,runtime_proxy_seconds,representative_seed,representative_assignments,cohesion,silhouette,margin,repeat_ari,edge_removal_ari,subsample_ari,nonsingleton_coverage,repeat_ari_min,repeat_ari_max,edge_removal_coverage_change,subsample_coverage_change
7944e5e78c52d4bfd68b0cfd37fab2067d292eb5cd6235f82457a6fa62931e6d,control t=0.75 unshifted q=0.01,controls-unshifted,False,,,0.01,0.005447103381156921,55939,559,True,False,False,coverage;concentration,True,repeat_ari;edge_removal_ari;subsample_ari,cohesion;silhouette;margin;nonsingleton_coverage,3,86.26529395077952,1045,1041,1047,0.9396488661302121,0.03054133138258961,334.0,0.27953547915142646,0.23637527432333577,0.541020583,0.33896113866666666,0.8799817216666668,44,results/leiden-v2/study-2026-09-25/screening/candidates/7944e5e78c52d4bfd68b0cfd37fab2067d292eb5cd6235f82457a6fa62931e6d/communities.csv,0.3415135397211273,-0.08632900139686868,-0.06536431102204175,0.8619006090805614,0.8087514847826556,0.7526735873112618,0.9399231894659839,0.8599073107452762,0.8697294842545206,-0.0032004389173372894,-0.006858362121520023
d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c,control t=0.75 unshifted q=0.03,controls-unshifted,False,,,0.03,0.016341310143470764,55939,559,True,False,False,coverage;concentration,True,repeat_ari;edge_removal_ari,cohesion;silhouette;margin;nonsingleton_coverage,2,40.92307692307607,1408,1404,1423,0.9346196049743964,0.017739575713240672,193.0,0.5865032918800293,0.08805779078273591,0.541020583,0.33574904166666664,0.8767696246666666,44,results/leiden-v2/study-2026-09-25/screening/candidates/d7369d0c40d090ff8a0855f291fe7839dd7a5d2f605c2bd84f9c970df5b86f4c/communities.csv,0.401726903980944,-0.017318794393441205,-0.014407256901143804,0.8429287487940335,0.8176079477276741,0.7370767497627406,0.9358997805413314,0.8320468666631563,0.8496884134927978,-0.0032918800292611183,-0.006909164803901635
a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754,control t=0.75 unshifted q=0.1,controls-unshifted,False,,,0.1,0.05447103381156922,55939,559,True,True,False,coverage,True,cohesion;repeat_ari;subsample_ari,silhouette;margin;nonsingleton_coverage,3,52.46153846153733,2169,2165,2179,0.9206291148500366,0.01014996342355523,108.0,0.7645391367959035,0.009875640087783468,0.541020583,0.386528889,0.9275494719999999,42,results/leiden-v2/study-2026-09-25/screening/candidates/a387c338ee3fe1078acc44232eba1ac4b7db822becf4bfdfe4a1c115a9dc5754/communities.csv,0.4759091955624386,0.056024856142844234,0.034625497783267116,0.8177920994013084,0.8001858903351302,0.7522883494437806,0.9221836137527433,0.8141294581143735,0.8479372861636677,-0.003246159473299204,-0.006705954074375131
6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc,control t=0.75 unshifted q=0.3,controls-unshifted,False,,,0.3,0.16341310143470764,55939,559,True,True,False,coverage,True,cohesion;silhouette;margin;edge_removal_ari;subsample_ari,nonsingleton_coverage,5,74.30769230769077,3358,3349,3365,0.8959400146305779,0.0063094367227505485,69.0,0.7490855888807608,0.0,0.541020583,0.4344521803333333,0.9754727633333333,42,results/leiden-v2/study-2026-09-25/screening/candidates/6b6e53b73b3abffd30ab21d342e28358df92b507a201bc08efb359da6bb92adc/communities.csv,0.5465694578172917,0.11040431191113532,0.06684241322751025,0.7937693193327368,0.809228557343822,0.7756869095765764,0.8962143379663496,0.792011479296839,0.7990546315920127,-0.003017556693489354,-0.007620402357244482
32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95,control t=0.75 unshifted q=0.00333333,controls-unshifted,False,,,0.0033333333333333335,0.0018157011270523073,55939,559,True,False,False,coverage;concentration,True,,cohesion;silhouette;margin;edge_removal_ari;subsample_ari;nonsingleton_coverage,0,131.41339633702552,826,819,831,0.9442209217264081,0.05257863935625457,515.0,0.06528895391367959,0.49332479882955377,0.541020583,0.504778986,1.045799569,44,results/leiden-v2/study-2026-09-25/screening/candidates/32a2da437ff6cd5958206496c0a7bb1b91fa9e5520146678004e0b7f46048f95/communities.csv,0.2899393896298394,-0.1390382797257746,-0.1089540179016392,0.780787288352958,0.7547994108199754,0.6531605461939567,0.9443123628383321,0.7659388226480998,0.7933288918631932,-0.0036119239209949083,-0.006705954074375131
76d1e0486a2061955da87c54bfc99b6a7b621ef46f72237a2696c8e76b49f323,control t=0.75 unshifted q=0.9,controls-unshifted,False,,,0.8999999999999999,0.4902393043041229,55939,559,True,True,False,coverage,True,cohesion;silhouette;margin,edge_removal_ari;nonsingleton_coverage,3,136.46153846153564,4997,4989,5012,0.820683979517191,0.0037490855888807607,41.0,0.5225859546452085,0.0,0.541020583,0.744856889,1.285877472,43,results/leiden-v2/study-2026-09-25/screening/candidates/76d1e0486a2061955da87c54bfc99b6a7b621ef46f72237a2696c8e76b49f323/communities.csv,0.6135181256106248,0.14089377649364707,0.08389288884528126,0.7503245909300799,0.7672154315005184,0.7303090197294566,0.8223299195318214,0.7500872106249077,0.7725857912563179,-0.005303584491587465,-0.011938630359683011
79d86510857fdb1edcebc149c488be9f4cb27a22dec4fd499f8ae91e74857783,control t=0.75 unshifted q=0.00111111,controls-unshifted,False,,,0.0011111111111111111,0.0006052337090174357,55939,559,True,False,False,coverage;concentration,True,,cohesion;silhouette;margin;repeat_ari;edge_removal_ari;subsample_ari;nonsingleton_coverage,0,168.83920784603342,736,730,755,0.9439465983906364,0.12966349670811997,1340.0,0.026243599122165326,0.8097110460863204,0.541020583,0.33135608333333333,0.8723766663333333,42,results/leiden-v2/study-2026-09-25/screening/candidates/79d86510857fdb1edcebc149c488be9f4cb27a22dec4fd499f8ae91e74857783/communities.csv,0.24718666430949807,-0.1835402544250348,-0.1498724497453648,0.7143804879556384,0.7448962693100136,0.6857387397548926,0.9454096561814191,0.7059815525705144,0.780505611705036,-0.003703365032918793,-0.008382442592968886
dee701aff791c8a424444edee4b9dd1e3b786c5421dd3dbbc215757791848a0b,control t=0.75 unshifted q=2.7,controls-unshifted,False,,,2.6999999999999997,1.4707179129123686,55939,559,True,False,False,coverage;all_singletons;missing_metric,True,repeat_ari;edge_removal_ari;subsample_ari,cohesion:missing;silhouette:missing;margin:missing;nonsingleton_coverage,3,inf,10936,10936,10936,0.0,9.1441111923921e-05,1.0,0.0,0.0,0.541020583,0.009227792,0.550248375,42,results/leiden-v2/study-2026-09-25/screening/candidates/dee701aff791c8a424444edee4b9dd1e3b786c5421dd3dbbc215757791848a0b/communities.csv,,,,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
fcde2bcc8c7f584197875340743362b4b3421133626cbc201de1456f1f2887a5,cosine k=10 q=0.01,core,False,10,cosine,0.01,0.00509949153001015,74756,0,True,True,False,concentration,False,nonsingleton_coverage,cohesion;silhouette;margin;repeat_ari;edge_removal_ari;subsample_ari,1,113.01047459792592,165,161,166,1.0,0.021762984637893196,216.0,0.03849670811997074,0.2900512070226774,1.493103458,0.5409514583333334,2.0340549163333335,43,results/leiden-v2/study-2026-09-25/screening/candidates/fcde2bcc8c7f584197875340743362b4b3421133626cbc201de1456f1f2887a5/communities.csv,0.31096164743750504,0.04275268759461319,0.030611011405784108,0.7118953502905889,0.6804534037128885,0.6064093613876367,1.0,0.6899866033073729,0.7371780326859235,0.0,0.0
0b0beb8a09b52b63add43f7d5cf5f007acd2a7a4b124c710cafe43d5697e4a5a,cosine k=10 q=0.03,core,False,10,cosine,0.03,0.015298474590030448,74756,0,True,True,True,,False,margin;nonsingleton_coverage,cohesion;edge_removal_ari;subsample_ari,2,60.10596489214554,393,391,400,0.9999085588880761,0.009875640087783468,106.0,0.4472384784198976,0.009692757863935626,1.493103458,0.5842921246666667,2.0773955826666666,44,results/leiden-v2/study-2026-09-25/screening/candidates/0b0beb8a09b52b63add43f7d5cf5f007acd2a7a4b124c710cafe43d5697e4a5a/communities.csv,0.3713961946246562,0.06460209484226458,0.04343060636913985,0.7471365747346196,0.709413852710129,0.6000243389416645,1.0,0.7359451279683934,0.7531954045031392,0.0,0.0
889a5c8195780316a0466d04387b6add12b15325ec00897a95d40d5be9f65ab7,cosine k=10 q=0.1,core,False,10,cosine,0.1,0.0509949153001015,74756,0,True,True,True,,False,silhouette;margin;nonsingleton_coverage,cohesion;edge_removal_ari;subsample_ari,3,2.6049890571414696,918,917,925,0.9991770299926848,0.005486466715435259,46.0,0.949067300658376,0.0,1.493103458,0.5316694583333333,2.0247729163333332,42,results/leiden-v2/study-2026-09-25/screening/candidates/889a5c8195780316a0466d04387b6add12b15325ec00897a95d40d5be9f65ab7/communities.csv,0.4382915222825458,0.09460313759859981,0.05913254848671656,0.7500494766754091,0.7455815238766628,0.6620963832451021,0.9992684711046086,0.7395325366321791,0.776630558196144,-9.144111192394e-05,-0.00010160536476322424
