token,community,best_cluster_match_fraction
垃圾,623,1.0
垄断,530,0.5
型,218,1.0
型号,672,0.75
垫,905,1.0
垫子,312,1.0
垫底,522,0.75
垮,521,1.0
埋,449,0.75
埋伏,449,1.0
埋怨,153,1.0
埋没,521,0.25
埋藏,449,0.75
城,309,0.25
城乡,309,1.0
城区,309,0.75
城墙,487,0.0
城市,309,0.75
城里,309,0.5
城镇,309,0.75
培养,614,0.75
培育,686,0.5
培训,443,0.5
培训班,443,0.5
基于,333,1.0
基准,489,0.25
基因,567,1.0
基地,653,0.75
基层,56,0.75
基本,689,0.75
基本上,2,0.0
基本功,36,0.75
基督教,265,0.75
基础,557,1.0
基金,906,0.0
堂,487,0.25
堆,806,1.0
堆砌,806,1.0
堕落,186,0.5
堡垒,907,0.75
堤,342,0.75
堤坝,342,0.75
堪称,499,0.25
堵,772,1.0
堵塞,180,0.75
堵车,330,0.5
塌,521,1.0
塑料,739,1.0
塑料袋,908,1.0
塑造,686,0.5
塔,342,0.5
塞,612,0.75
填,799,1.0
填充,799,1.0
填写,596,1.0
填空,477,1.0
填补,799,0.75
境内,29,1.0
境地,551,1.0
境外,234,1.0
境界,909,0.25
境遇,551,1.0
墓,591,1.0
墓地,591,1.0
墓碑,591,1.0
墙,312,1.0
墙壁,312,1.0
增,83,1.0
增产,210,0.5
增值,416,0.75
增加,430,0.5
增多,430,0.25
增大,430,0.5
增强,430,1.0
增收,210,0.75
增添,715,0.5
增进,430,1.0
增长,83,1.0
墨,761,1.0
墨水,886,0.25
壁画,233,1.0
士兵,608,0.75
士气,17,0.0
壮,225,1.0
壮丽,902,0.5
壮大,430,0.0
壮实,225,1.0
壮胆,910,1.0
壮观,902,0.5
声,66,1.0
声明,633,0.25
声望,385,1.0
声称,409,1.0
声誉,385,1.0
声音,66,1.0
壳,911,1.0
壶,731,1.0
处,80,0.75
处于,891,1.0
处分,492,1.0
处在,891,1.0
处境,551,1.0
处处,695,0.75
处方,248,1.0
处理,801,0.25
处罚,492,1.0
处置,801,0.25
处长,267,1.0
备受,802,1.0
备用,546,1.0
备课,443,0.5
复习,88,0.25
复兴,605,1.0
复制,762,0.0
复印,762,1.0
复原,912,0.75
复发,244,1.0
复合,913,1.0
复杂,220,1.0
复查,469,0.5
复活,912,1.0
复苏,163,1.0
夏令营,914,0.5
夏天,579,1.0
夏季,579,1.0
外,296,1.0
外交,713,0.5
外交官,713,0.75
外企,234,1.0
外公,27,1.0
外出,101,0.5
外卖,229,0.5
外号,259,0.0
外国,234,1.0
外地,234,1.0
外头,40,1.0
外套,106,1.0
外婆,27,1.0
外币,384,1.0
外形,470,0.25
外援,519,0.75
外文,242,1.0
外星人,327,0.5
外来,234,1.0
外汇,384,1.0
外界,915,1.0
外科,230,1.0
外籍,234,1.0
外行,621,1.0
外衣,106,1.0
外表,226,0.0
外观,470,0.25
外语,242,0.75
外貌,226,0.0
外贸,575,0.75
外资,234,1.0
外边,40,1.0
外部,234,1.0
外面,40,1.0
多,70,1.0
多久,10,0.0
多么,144,1.0
多亏,643,0.5
多云,126,0.5
多余,706,1.0
多元,916,1.0
多功能,218,1.0
多劳多得,435,0.75
多半,128,0.5
多媒体,559,0.5
多少,169,1.0
多年,20,0.5
多年来,20,1.0
多心,917,1.0
多数,8,1.0
多方面,918,0.5
多样,55,0.75
多次,13,1.0
多种,55,1.0
多边,381,0.5
夜,23,1.0
夜以继日,33,0.75
夜市,192,1.0
夜总会,192,0.75
夜晚,23,1.0
夜校,443,0.25
夜班,23,1.0
夜里,23,1.0
夜间,23,1.0
够,144,0.75
够呛,22,1.0
大,461,1.0
大事,213,1.0
大于,133,1.0
大人,27,1.0
大众,383,1.0
大伙儿,371,1.0
大会,412,1.0
大体,689,1.0
大体上,689,0.75
大使,713,0.75
大使馆,713,1.0
大公无私,586,0.0
大力,33,1.0
大包大揽,919,1.0
大厅,437,1.0
大厦,437,0.75
大吃一惊,803,0.25
大同小异,44,1.0
大名鼎鼎,284,1.0
大哥,27,1.0
大地,205,0.75
大型,218,1.0
大声,66,0.25
大多,8,1.0
大多数,8,1.0
大大,430,1.0
大大咧咧,525,1.0
大夫,230,1.0
大奖赛,203,1.0
大妈,27,1.0
大姐,27,1.0
大学,88,1.0
大学生,237,1.0
大宗,98,1.0
大家,371,1.0
大家庭,920,0.5
大小,470,1.0
大局,578,1.0
大巴,108,1.0
大师,552,1.0
大幅度,161,0.5
大惊小怪,142,1.0
大意,654,0.0
大批,426,1.0
大方,304,1.0
大有可为,796,0.75
大棚,478,0.75
大楼,437,0.75
大概,128,1.0
大模大样,921,0.25
大款,542,0.0
大气,331,0.75
大海,540,0.5
大熊猫,401,1.0
大爷,27,1.0
大片,94,1.0
大笔,922,0.5
大米,76,1.0
大约,12,1.0
大纲,477,0.75
大肆,260,0.0
大胆,728,1.0
大脑,372,1.0
大腕儿,542,1.0
大臣,85,1.0
大自然,327,1.0
大致,689,1.0
大街,387,1.0
大街小巷,695,0.75
大衣,106,1.0
大规模,426,0.0
大象,401,1.0
大赛,203,1.0
大选,85,1.0
大道,387,1.0
大部分,8,1.0
大都,8,1.0
大量,426,1.0
大门,600,1.0
大队,309,0.25
大陆,202,0.0
大雁,401,1.0
大面积,923,1.0
天,23,1.0
天上,298,1.0
天下,924,1.0
天主教,265,0.75
天使,484,1.0
天分,36,1.0
天地,327,0.5
天堂,91,1.0
天平,925,1.0
天性,377,0.25
天才,36,0.5
天文,760,0.5
天桥,387,0.5
天气,126,0.5
天然,433,0.25
天然气,730,0.25
天生,433,0.25
天真,304,0.5
天空,298,1.0
天线,351,1.0
天经地义,921,1.0
天赋,36,1.0
天长地久,61,0.5
天鹅,401,1.0
太,144,1.0
太太,27,1.0
太平,926,1.0
太极,115,1.0
太极拳,289,1.0
太空,760,0.75
太阳,298,1.0
太阳能,351,0.0
夫人,27,1.0
夫妇,27,1.0
夫妻,27,0.0
失业,118,1.0
失业率,118,0.5
失传,440,0.5
失利,659,0.75
失去,170,0.25
失恋,927,0.0
失控,928,0.5
失效,475,1.0
失明,244,1.0
失望,149,1.0
失灵,928,0.5
失眠,244,1.0
失落,149,1.0
失误,929,1.0
失败,143,0.25
失踪,222,1.0
头,25,0.75
头发,217,1.0
头号,930,1.0
头头是道,69,1.0
头晕,179,0.75
头条,195,1.0
头疼,54,0.75
头脑,931,0.25
头衔,729,1.0
头部,217,1.0
头顶,217,1.0
夸,757,0.5
夸大,932,0.5
夸夸其谈,757,1.0
夸奖,481,0.25
夸张,140,0.75
夸耀,757,0.5
夹,571,0.75
夺,318,0.75
夺冠,203,1.0
夺取,502,1.0
夺魁,203,1.0
奇妙,140,1.0
奇怪,140,1.0
奇特,140,0.5
奇花异草,826,0.75
奇迹,441,1.0
奉献,399,0.5
奋力,33,1.0
奋勇,232,1.0
奋斗,232,1.0
奏,200,1.0
奏效,933,0.75
契机,627,1.0
契约,595,1.0
奔,630,1.0
奔波,211,1.0
奔赴,198,1.0
奔跑,934,1.0
奖,729,1.0
奖励,435,1.0
奖品,868,1.0
奖学金,88,1.0
奖杯,203,1.0
奖牌,203,1.0
奖金,435,1.0
奖项,729,1.0
套,459,1.0
套餐,432,0.25
奠定,686,0.75
奢侈,935,1.0
奢望,857,1.0
奥秘,936,1.0
奥运会,203,1.0
女,238,1.0
女人,27,0.25
女儿,27,1.0
女士,561,1.0
女婿,27,1.0
女子,238,1.0
女孩儿,27,1.0
女性,238,1.0
女朋友,27,1.0
女生,238,1.0
奴隶,97,0.25
奶,76,1.0
奶奶,27,1.0
奶牛,478,0.5
奶粉,76,1.0
奶茶,76,1.0
奸诈,186,0.75
她,27,1.0
她们,371,0.5
好,937,0.0
好久,10,1.0
好事,213,1.0
好人,938,1.0
好似,421,1.0
好像,128,1.0
好友,310,1.0
好吃,76,1.0
好听,66,1.0
好在,128,1.0
好坏,183,1.0
好处,429,1.0
好多,8,0.25
好奇,103,0.0
好奇心,377,0.75
好好,194,0.75
好学,261,0.25
好客,366,1.0
好家伙,174,1.0
好心,938,1.0
好心人,938,1.0
好意,366,0.25
好感,481,0.5
好歹,128,1.0
好比,421,0.75
好玩儿,174,1.0
好看,215,0.5
好笑,149,1.0
好评,481,0.5
好说,168,0.25
好转,163,0.25
好运,60,0.75
如,421,1.0
如一,421,1.0
如下,408,1.0
如今,939,1.0
如何,169,1.0
如同,421,1.0
如实,611,0.5
如意,940,0.75
如愿以偿,885,1.0
如果,128,1.0
如果说,128,0.75
如此,144,1.0
如醉如痴,154,0.75
妄想,535,0.75
妇女,238,1.0
妈,27,1.0
妈妈,27,1.0
妒忌,153,1.0
妖怪,400,0.75
妙,864,0.75
妥,941,1.0
妥协,842,1.0
妥善,194,0.5
妥当,821,1.0
妨害,497,1.0
妨碍,497,0.75
妹,27,1.0
妹妹,27,1.0
妻子,27,1.0
始终,20,1.0
姐,27,1.0
姐妹,27,1.0
姐姐,27,1.0
姑姑,27,1.0
姑娘,27,1.0
姓,942,1.0
姓名,236,1.0
姓氏,242,0.5
委员,267,1.0
委员会,267,1.0
委婉,304,1.0
委屈,149,1.0
委托,404,1.0
姜,67,0.75
姥姥,27,1.0
姥爷,27,1.0
姨,27,1.0
姿势,718,0.5
姿态,813,1.0
威信,385,1.0
威力,373,0.75
威慑,492,1.0
威胁,497,0.5
威风,902,0.25
娃娃,943,0.0
娇惯,525,1.0
娇气,525,1.0
娘,27,1.0
娱乐,442,1.0
娶,453,1.0
婚姻,453,1.0
婚礼,453,1.0
婚纱,106,1.0
婴儿,943,1.0
媒体,881,0.25
媲美,147,1.0
媳妇,27,1.0
嫁,453,1.0
嫁妆,453,1.0
嫂子,27,1.0
嫉妒,153,0.75
嫌,820,1.0
嫌弃,153,1.0
嫌疑,820,0.25
嫦娥,760,1.0
嫩,76,1.0
嬉笑,153,0.0
子,944,1.0
子女,27,1.0
子孙,9,1.0
子弟,97,0.25
子弹,904,0.75
孕妇,943,1.0
孕育,797,0.5
字,242,1.0
字体,242,1.0
字典,199,1.0
字幕,242,0.75
字母,242,1.0
字眼,242,0.75
字迹,886,0.25
存,945,0.75
存在,945,0.75
存心,260,1.0
存折,16,1.0
存放,397,1.0
存款,16,0.25
孙女,27,1.0
孙子,27,1.0
孝敬,456,0.75
孝顺,261,0.25
季,579,1.0
季度,81,1.0
季节,579,1.0
孤儿,946,1.0
孤单,149,0.75
孤独,149,0.75
孤立,947,1.0
孤陋寡闻,146,0.5
孤零零,948,1.0
学,949,0.0
学业,88,1.0
学习,443,0.5
学会,949,0.5
学位,88,0.75
学分,88,0.75
学历,88,0.75
学员,237,0.75
学堂,594,0.0
学士,88,0.75
学子,237,1.0
学年,88,1.0
学时,88,0.75
学期,88,1.0
学术,265,1.0
学校,88,1.0
学生,237,0.0
学科,88,0.75
学者,193,1.0
学艺,171,0.25
学说,536,0.75
学费,88,1.0
学问,265,1.0
学院,88,0.75
孩子,27,1.0
孪生,787,1.0
孵化,767,0.75
宁可,137,0.5
宁愿,172,0.75
宁静,304,0.0
它,950,1.0
它们,950,1.0
宇宙,327,0.5
宇航员,760,1.0
守,506,0.25
守候,951,0.75
守护,506,1.0
守株待兔,951,0.75
安,952,0.25
安全,907,0.75
安宁,605,0.0
安定,605,0.0
安心,953,0.75
安慰,307,1.0
安抚,954,1.0
安排,632,0.25
安检,575,0.75
安眠药,248,0.25
安稳,953,0.75
安置,955,0.75
安装,516,0.5
安逸,953,0.75
安静,953,0.25
完,84,1.0
完了,84,1.0
完全,2,0.5
完善,30,0.75
完备,30,1.0
完好,30,1.0
完成,855,1.0
完整,30,1.0
完毕,855,1.0
完美,956,0.0
完蛋,524,1.0
宏伟,902,0.5
宏大,902,0.5
宏观,957,1.0
宗,419,1.0
宗教,265,0.75
宗旨,654,0.5
官,958,1.0
官僚,97,0.25
官僚主义,165,1.0
官兵,608,0.5
官司,107,1.0
官吏,97,0.25
官员,374,0.75
官方,959,1.0
定,111,0.25
定为,259,1.0
定义,682,0.5
定价,415,1.0
定位,682,0.25
定做,534,1.0
定向,960,1.0
定居,955,1.0
定心丸,961,1.0
定时,189,1.0
定期,189,1.0
定论,45,0.75
定金,344,0.5
宝,940,0.75
宝宝,27,1.0
宝库,440,0.0
宝石,962,1.0
宝藏,440,0.0
宝贝,943,0.0
宝贵,822,1.0
实习,597,0.0
实事求是,366,0.25
实体,963,1.0
实况,964,1.0
实力,385,0.75
实在,128,0.5
实地,58,1.0
实惠,498,1.0
实施,655,1.0
实物,963,1.0
实现,686,0.5
实用,933,0.5
实行,655,1.0
实话,18,0.75
实话实说,18,0.25
实质,965,0.75
实践,966,0.75
实际,817,1.0
实际上,128,1.0
实验,411,1.0
实验室,411,1.0
宠,613,0.75
宠爱,456,0.5
宠物,613,0.25
审,967,1.0
审判,107,1.0
审定,967,1.0
审批,967,0.75
审查,967,1.0
审核,967,1.0
审美,375,0.5
审视,968,1.0
客人,500,1.0
客厅,312,1.0
客户,209,0.75
客房,192,0.75
客机,840,0.5
客气,146,0.5
客流,108,0.0
客观,280,0.5
客车,330,1.0
客运,108,1.0
宣传,589,1.0
宣告,855,0.75
宣布,409,1.0
宣扬,273,0.5
宣泄,529,1.0
宣称,409,1.0
宣言,633,1.0
宣誓,221,0.25
宣读,412,0.25
室,240,0.5
宪法,85,0.5
宫,487,0.75
宫廷,97,0.0
宫殿,487,0.75
宰,969,1.0
害,970,1.0
害怕,149,1.0
害羞,525,0.75
害臊,149,0.75
害虫,478,0.75
宴会,412,1.0
家,70,0.75
家乡,971,1.0
家人,27,1.0
家伙,549,1.0
家具,665,0.5
家务,456,0.25
家喻户晓,284,1.0
家园,300,1.0
家境,226,0.0
家家户户,110,1.0
家属,972,1.0
家庭,920,1.0
家政,229,0.5
家教,973,1.0
家族,9,1.0
家用,629,1.0
家电,629,1.0
家禽,478,0.5
家里,27,1.0
家长,237,0.75
容光焕发,564,0.5
容忍,733,0.75
容易,162,1.0
容纳,851,1.0
容许,31,1.0
容量,470,1.0
容颜,813,0.75
宽,250,0.75
宽厚,304,1.0
宽容,733,0.0
宽广,250,1.0
宽度,470,1.0
宽恕,733,0.75
宽敞,250,1.0
宽松,974,1.0
宽泛,250,0.75
宽阔,250,1.0
宾馆,192,0.75
宿舍,312,1.0
寂寞,149,0.75
寂静,869,0.25
寄,349,0.75
寄托,781,1.0
密,975,1.0
密不可分,976,1.0
密切,603,1.0
密封,977,0.25
密度,470,1.0
密码,16,0.75
密集,975,1.0
富,605,1.0
富人,97,1.0
富含,847,1.0
富强,605,1.0
富有,251,0.25
富翁,97,1.0
富裕,605,1.0
富豪,97,1.0
富足,605,1.0
寒假,245,1.0
寒冷,126,1.0
寓意,759,0.25
寓言,441,0.75
寝室,312,1.0
察看,58,1.0
察觉,317,0.0
寡妇,27,1.0
寥寥无几,975,0.75
寸,358,0.75
对,333,0.75
对不起,152,0.75
对于,333,1.0
对付,978,0.75
对准,979,1.0
对外,575,0.25
对峙,321,0.75
对应,980,0.75
对弈,121,0.0
对待,978,1.0
对得起,152,1.0
对手,746,1.0
对抗,321,0.75
对方,398,1.0
对比,980,0.75
对照,980,0.75
对白,94,1.0
对称,743,0.25
对立,320,1.0
对策,978,0.0
对联,589,0.75
对话,336,0.75
对象,268,1.0
对面,40,1.0
寺,487,1.0
寺庙,487,1.0
寻,981,1.0
寻常,982,1.0
寻找,981,1.0
寻求,981,1.0
寻觅,981,1.0
导向,776,0.75
导师,193,0.25
导弹,904,0.75
导游,983,0.0
导演,94,1.0
导火索,663,1.0
导致,139,1.0
导航,760,0.25
寿司,76,1.0
寿命,984,1.0
封,445,0.75
封建,191,1.0
封锁,947,1.0
封闭,947,1.0
封面,777,0.5
封顶,985,1.0
射,986,0.75
射击,289,1.0
将,141,0.5
将军,608,0.75
将来,390,0.25
将要,141,0.25
将近,133,0.0
尊严,471,0.25
尊敬,481,0.75
尊贵,935,1.0
尊重,822,1.0
小,461,1.0
小丑,549,0.25
小于,133,1.0
小人,549,1.0
小伙子,27,1.0
小偷儿,549,1.0
小区,257,1.0
小卒,987,1.0
小吃,76,1.0
小品,200,1.0
小型,218,1.0
小声,66,0.0
小姐,27,1.0
小学,88,1.0
小学生,237,1.0
小孩儿,27,1.0
小康,605,1.0
小心,4,1.0
小心翼翼,921,0.25
小提琴,200,1.0
小时,10,1.0
小时候,27,0.75
小曲,200,1.0
小朋友,237,0.0
小气,525,1.0
小溪,205,1.0
小王,67,1.0
小看,774,0.5
小组,674,1.0
小说,94,1.0
小贩,306,1.0
小费,435,1.0
小路,387,1.0
小麦,478,0.75
少,177,0.25
少不了,988,1.0
少儿,237,0.75
少女,238,1.0
少年,237,0.75
少数,8,1.0
少有,292,1.0
少林寺,115,0.25
少见,292,1.0
少量,426,0.75
尖,78,1.0
尖端,48,0.75
尖锐,649,1.0
尚,354,0.25
尚未,684,0.75
尝,989,1.0
尝试,990,0.5
尤为,144,1.0
尤其,128,1.0
就,128,0.5
就业,118,1.0
就任,82,1.0
就医,230,1.0
就地,778,1.0
就座,460,1.0
就是,128,1.0
就是说,128,0.5
就算,128,1.0
就职,82,1.0
就要,141,0.25
就诊,230,1.0
就读,88,1.0
就近,778,1.0
就餐,192,0.5
尴尬,149,1.0
尸体,591,1.0
尺,358,0.75
尺子,666,1.0
尺寸,470,1.0
尺度,470,1.0
尼龙,106,1.0
尽,991,1.0
尽力,33,1.0
尽可能,33,1.0
尽头,992,0.5
尽快,782,0.25
尽情,953,1.0
尽早,782,0.75
尽管,128,1.0
尽量,33,0.75
尾声,855,1.0
尾巴,217,1.0
尾气,331,1.0
尿,814,1.0
局,674,0.75
局势,727,0.75
局部,923,1.0
局长,267,1.0
局限,541,1.0
局面,727,1.0
层,909,0.75
层出不穷,55,1.0
层次,909,1.0
层面,918,0.75
居住,257,1.0
居民,383,1.0
居民楼,257,1.0
居然,128,0.5
居高临下,993,1.0
屈服,842,1.0
届,412,1.0
届时,39,0.5
屋,312,0.25
屋子,312,1.0
屋顶,312,1.0
屏幕,559,1.0
展出,507,0.75
展开,607,1.0
展望,390,0.75
展现,99,0.75
展示,285,0.5
展览,412,1.0
展览会,412,1.0
属,994,1.0
属于,333,0.75
属性,598,1.0
屠杀,388,1.0
屡,13,1.0
屡次,13,1.0
履行,293,1.0
屯,309,0.5
山,342,0.5
山冈,205,1.0
山区,205,1.0
山坡,205,1.0
山寨,995,1.0
山岭,205,1.0
山峰,205,1.0
山川,205,0.5
山谷,205,1.0
山路,205,0.0
山顶,205,1.0
屹立,902,0.75
岁,996,1.0
岁数,996,1.0
岁月,771,1.0
岂有此理,159,0.0
岗位,89,0.25
岛,342,0.5
岛屿,540,0.5
岩石,205,1.0
岳母,27,1.0
岳父,27,1.0
岸,342,0.5
岸上,540,0.5
峡谷,205,1.0
峰会,412,1.0
峰回路转,28,0.5
崇尚,273,0.25
崇拜,103,1.0
崇高,366,0.0
崛起,997,0.75
崩溃,524,1.0
崭新,581,1.0
巅峰,998,0.5
川流不息,863,1.0
巡逻,350,1.0
工业,207,0.0
工人,374,0.75
工会,374,0.75
工作,999,1.0
工作日,545,0.5
工作量,999,1.0
工具,1000,0.25
工厂,653,1.0
工商,596,0.0
工商界,749,1.0
工地,516,0.75
工夫,115,0.5
工序,653,1.0
工整,304,0.0
工科,88,0.75
工程,516,1.0
工程师,193,1.0
工艺,653,0.75
工艺品,665,1.0
工资,435,1.0
左,825,1.0
左右,296,0.0
左边,40,1.0
左顾右盼,53,0.75
巧,864,0.75
巧克力,76,1.0
巧合,652,0.75
巧妙,821,0.0
巨人,930,1.0
巨型,218,1.0
巨大,249,1.0
巨头,209,1.0
巨星,542,1.0
巨额,249,0.75
巩固,430,1.0
巫婆,400,1.0
差,532,1.0
差不多,44,1.0
差别,532,1.0
差异,532,1.0
差距,532,1.0
差错,929,0.75
差额,532,1.0
已,684,1.0
已经,684,1.0
巴不得,137,0.25
巴士,108,1.0
市,309,0.5
市区,309,0.75
市场,209,1.0
市场经济,570,0.75
市民,383,1.0
市长,267,1.0
布,1001,0.0
布局,288,0.5
布满,695,0.75
布置,539,0.75
帅,185,1.0
帅哥,238,1.0
帆,1002,1.0
帆船,289,1.0
师傅,27,1.0
师父,27,1.0
师生,237,0.75
师范,88,1.0
师资,594,0.25
师长,608,0.75
希望,857,1.0
帐子,312,1.0
帐篷,703,0.75
帖子,195,1.0
帘子,312,1.0
帝国,1003,1.0
帝国主义,191,1.0
带,572,0.5
带动,272,0.75
带头,728,1.0
带头人,193,0.25
带有,361,1.0
带来,357,0.25
带路,724,0.5
带队,198,1.0
带领,664,1.0
席,460,1.0
席位,460,1.0
帮,664,1.0
帮助,664,1.0
帮忙,664,1.0
帮手,694,0.25
常,24,1.0
常人,982,1.0
常常,24,1.0
常年,20,0.0
常态,1004,1.0
常温,397,0.25
常理,592,0.75
常用,483,1.0
常见,292,1.0
常规,982,1.0
常识,592,0.75
帽子,106,1.0
幅,233,1.0
幅度,380,1.0
幕,1005,1.0
幕后,701,1.0
幢,257,1.0
干,482,1.0
干事,712,1.0
干什么,169,1.0
干净,637,0.75
干吗,174,0.0
干戈,1006,1.0
干扰,497,0.75
干旱,766,1.0
干杯,73,0.0
干活儿,482,1.0
干涉,191,0.5
干燥,126,1.0
干脆,3,0.75
干部,374,0.75
干预,391,1.0
平,1007,1.0
平价,415,1.0
平凡,982,0.5
平原,205,1.0
平台,209,0.75
平和,304,0.5
平均,12,1.0
平坦,250,1.0
平安,926,1.0
平常,982,1.0
平常心,395,0.25
平息,954,0.5
平方,358,1.0
平方米,358,1.0
平日,394,0.0
平时,24,1.0
平民,97,0.5
平淡,856,0.0
平稳,673,1.0
平等,246,1.0
平衡,673,1.0
平静,395,0.25
平面,77,1.0
年,81,1.0
年代,204,1.0
年初,81,1.0
年前,81,1.0
年夜饭,245,0.75
年底,81,1.0
年度,1008,1.0
年画,233,1.0
年级,88,1.0
年纪,996,1.0
年终,1008,1.0
年薪,435,1.0
年轻,996,1.0
年迈,996,1.0
年限,899,0.25
年龄,996,1.0
并,139,0.5
并且,139,0.5
并列,522,1.0
并行,615,0.75
并购,832,1.0
并非,499,0.5
幸亏,128,1.0
幸免,222,0.0
幸好,128,1.0
幸存,222,1.0
幸福,953,0.75
幸运,1009,0.75
幻影,535,1.0
幻想,535,1.0
幻觉,535,1.0
幼儿园,88,0.75
幼稚,186,0.25
幽默,304,1.0
广,250,0.5
广义,682,0.25
广告,589,1.0
广场,437,1.0
广大,426,0.25
广播,276,1.0
广泛,250,0.25
广阔,250,1.0
庄严,221,0.75
庄园,300,1.0
庄稼,478,0.75
庆典,412,1.0
庆幸,149,0.75
庆祝,245,0.25
庆贺,245,0.0
床,312,1.0
床位,230,1.0
序,491,1.0
序幕,607,1.0
库,397,0.25
应,148,1.0
应付,978,0.75
应对,978,0.75
应当,148,1.0
应急,765,1.0
应有尽有,30,0.25
应用,339,0.0
应聘,89,0.75
应该,148,1.0
应邀,58,1.0
应酬,352,0.5
底,81,1.0
底下,40,1.0
底子,557,0.75
底层,909,0.75
底线,1010,1.0
底蕴,620,0.25
店,192,1.0
庙,487,0.5
庙会,245,1.0
庞大,249,1.0
废,623,1.0
废品,623,1.0
废墟,1011,1.0
废寝忘食,33,0.5
废物,623,1.0
废话,18,1.0
废除,566,0.5
度,897,1.0
度假,425,1.0
度过,1012,0.75
座,459,1.0
座位,108,0.25
座右铭,226,0.75
座谈,58,0.75
座谈会,412,1.0
康复,230,0.5
庸俗,186,0.5
廉价,415,0.25
廉政,586,1.0
廉正,586,1.0
廉洁,586,1.0
延,1013,0.25
延伸,702,0.0
延期,1013,0.75
延续,509,0.75
延缓,1013,0.5
延误,1013,1.0
延长,1013,0.5
建,516,0.75
建交,784,0.75
建成,516,0.75
建树,253,0.75
建立,686,0.75
建筑,257,1.0
建筑师,193,1.0
建筑物,257,1.0
建议,776,0.5
建设,516,0.75
建造,516,0.75
开,1014,1.0
开业,538,0.75
开会,101,1.0
开关,865,0.0
开创,686,1.0
开办,270,0.5
开动,1000,0.25
开发,1015,0.0
开发区,300,0.0
开发商,229,0.75
开口,807,1.0
开启,607,1.0
开场,1016,0.25
开场白,1016,0.0
开垦,890,0.25
开夜车,545,1.0
开天辟地,283,1.0
开头,1016,1.0
开始,684,0.25
开学,88,1.0
开展,655,0.75
开工,516,1.0
开幕,412,1.0
开幕式,412,1.0
开张,538,1.0
开心,953,1.0
开拓,430,0.75
开支,1017,1.0
开放,947,0.5
开朗,304,1.0
开机,1018,1.0
开枪,388,1.0
开水,100,1.0
开玩笑,153,0.0
开花,826,0.75
开设,270,0.5
开车,330,1.0
开辟,686,1.0
开通,180,1.0
开采,730,0.75
开销,1017,1.0
开阔,250,1.0
开除,82,1.0
异口同声,69,0.0
异常,144,1.0
异性,238,1.0
异想天开,140,0.5
异议,320,1.0
弄,136,0.25
弄虚作假,450,0.25
弊病,429,1.0
弊端,429,1.0
式,218,0.25
弓,705,1.0
引,357,0.75
引人入胜,251,0.75
引人注目,1019,1.0
引入,1020,0.75
引发,357,1.0
引导,808,0.75
引擎,719,0.75
引用,1021,1.0
引经据典,69,1.0
引诱,888,1.0
引起,357,1.0
引进,89,0.75
引领,272,0.75
弘扬,440,1.0
弟,27,1.0
弟子,552,1.0
弟弟,27,1.0
张,419,0.0
张扬,1022,1.0
张灯结彩,245,0.0
张贴,589,1.0
弥漫,558,0.75
弥补,566,0.5
弦,705,0.75
弯,78,1.0
弯曲,78,1.0
弱,756,0.75
弱势,756,1.0
弱点,429,1.0
弹,904,0.75
弹性,564,0.25
强,756,0.75
强制,31,1.0
强加,1023,0.75
强劲,557,0.25
强势,756,1.0
强化,430,1.0
强占,496,1.0
强壮,225,1.0
强大,557,1.0
强度,470,1.0
强烈,649,1.0
强盗,549,0.75
强硬,241,0.25
强行,31,1.0
强调,409,1.0
强迫,31,1.0
强项,429,0.5
归,994,1.0
归宿,781,1.0
归属,994,1.0
归来,660,0.75
归根到底,696,0.75
归纳,285,1.0
归结,663,0.75
归还,472,0.25
当,41,1.0
当下,939,1.0
当中,228,1.0
当之无愧,284,0.75
当事人,107,1.0
当今,939,0.25
当代,446,1.0
当众,1024,1.0
当作,259,1.0
当初,81,0.0
当前,939,1.0
当务之急,279,1.0
当即,3,1.0
当地,830,1.0
当场,3,0.0
当天,23,1.0
当年,81,0.0
当心,4,1.0
当成,259,1.0
当日,23,1.0
当时,14,1.0
当晚,23,1.0
当然,128,0.75
当真,1025,0.25
当着,1024,1.0
当选,82,1.0
当面,1024,1.0
录,491,0.75
录像,276,0.5
录制,276,1.0
录取,88,0.5
录音,865,1.0
录音机,865,1.0
形,78,1.0
形势,727,1.0
形容,285,1.0
形式,714,0.0
形形色色,55,1.0
形影不离,346,1.0
形态,598,0.5
形成,686,1.0
形状,470,0.5
形象,406,1.0
彩电,629,1.0
彩票,236,0.0
彩色,341,1.0
彩虹,298,1.0
彩霞,298,1.0
彬彬有礼,304,1.0
影像,883,1.0
影响,497,0.5
影响力,385,1.0
影子,448,1.0
影星,542,1.0
影片,94,1.0
影视,94,1.0
影迷,383,1.0
彻夜,23,1.0
彻底,2,0.5
彼此,297,1.0
往,844,1.0
往事,872,0.0
往后,130,1.0
往常,394,0.75
往年,394,1.0
往往,128,0.25
往日,394,1.0
往来,336,0.0
往返,108,0.0
征,1026,1.0
征收,438,0.75
征服,502,1.0
征求,1027,0.75
征集,1028,0.25
待,951,1.0
待会儿,122,1.0
待遇,435,1.0
很,144,1.0
很难说,168,1.0
律师,107,1.0
徐徐,161,0.5
徒弟,27,1.0
徒步,425,0.5
得,314,1.0
得不偿失,131,1.0
得了,314,1.0
得以,423,1.0
得体,304,1.0
得出,451,1.0
得分,746,1.0
得到,800,1.0
得力,694,1.0
得天独厚,433,0.25
得失,693,1.0
得当,821,0.25
得意,149,0.75
